"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"54889.031324";"Altitude (GPS)";"706.09130859375";"m";"-23.11075095";"-47.00957689";
"54889.031324";"Altitude (GPS)";"706.09130859375";"m";"-23.11075095";"-47.00957689";
"54889.031324";"Velocidade (GPS)";"0";"km/h";"-23.11075095";"-47.00957689";
"54889.031324";"Velocidade (GPS)";"0";"km/h";"-23.11075095";"-47.00957689";
"54889.031324";"Velocidade média (GPS)";"50.9209481565166";"km/h";"-23.11075095";"-47.00957689";
"54889.031324";"Velocidade média (GPS)";"50.9209469696216";"km/h";"-23.11075095";"-47.00957689";
"54889.035324";"Altitude (GPS)";"706.09130859375";"m";"-23.11075101";"-47.00958944";
"54889.035324";"Velocidade (GPS)";"0";"km/h";"-23.11075101";"-47.00958944";
"54889.035324";"Velocidade média (GPS)";"50.9209347937828";"km/h";"-23.11075101";"-47.00958944";
"54890.030324";"Altitude (GPS)";"708.64892578125";"m";"-23.11075352";"-47.00959398";
"54890.037324";"Altitude (GPS)";"722.900024414063";"m";"-23.11075352";"-47.00959398";
"54890.037324";"Velocidade (GPS)";"0.908271718025208";"km/h";"-23.11075352";"-47.00959398";
"54890.037324";"Velocidade média (GPS)";"50.9172938712416";"km/h";"-23.11075352";"-47.00959398";
"54891.029324";"Altitude (GPS)";"708.445556640625";"m";"-23.11075456";"-47.00958872";
"54892.031324";"Altitude (GPS)";"707.0029296875";"m";"-23.11075456";"-47.00958872";
"54892.031324";"Velocidade (GPS)";"0";"km/h";"-23.11075456";"-47.00958872";
"54892.031324";"Velocidade média (GPS)";"50.9099257861041";"km/h";"-23.11075456";"-47.00958872";
"54892.032324";"Altitude (GPS)";"707.0029296875";"m";"-23.11075628";"-47.00957895";
"54892.032324";"Altitude (GPS)";"707.0029296875";"m";"-23.11075628";"-47.00957895";
"54892.032324";"Velocidade (GPS)";"0";"km/h";"-23.11075628";"-47.00957895";
"54892.032324";"Velocidade média (GPS)";"50.9099186752185";"km/h";"-23.11075628";"-47.00957895";
"54892.036324";"Altitude (GPS)";"722.900024414063";"m";"-23.11075628";"-47.00957895";
"54892.036324";"Velocidade (GPS)";"0.554938262701035";"km/h";"-23.11075628";"-47.00957895";
"54892.036324";"Velocidade média (GPS)";"50.9099046962105";"km/h";"-23.11075628";"-47.00957895";
"54892.899324";"Altitude (GPS)";"722.900024414063";"m";"-23.11075628";"-47.00957895";
"54892.899324";"Altitude (GPS)";"722.900024414063";"m";"-23.11075628";"-47.00957895";
"54892.899324";"Velocidade (GPS)";"0";"km/h";"-23.11075628";"-47.00957895";
"54892.899324";"Velocidade (GPS)";"0";"km/h";"-23.11075628";"-47.00957895";
"54892.899324";"Velocidade média (GPS)";"50.9067159764292";"km/h";"-23.11075628";"-47.00957895";
"54892.899324";"Velocidade média (GPS)";"50.9067155255878";"km/h";"-23.11075628";"-47.00957895";
"54892.900324";"Altitude (GPS)";"722.900024414063";"m";"-23.1106141";"-47.0098031";
"54892.910324";"Altitude (GPS)";"712.365922469304";"m";"-23.1106141";"-47.0098031";
"54892.910324";"Velocidade (GPS)";"0.476904809474945";"km/h";"-23.1106141";"-47.0098031";
"54892.910324";"Velocidade média (GPS)";"50.9066766698717";"km/h";"-23.1106141";"-47.0098031";
"54893.026324";"Altitude (GPS)";"706.817749023438";"m";"-23.11075681";"-47.00957439";
"54894.030324";"Altitude (GPS)";"706.776123046875";"m";"-23.11075754";"-47.00957198";
"54895.028324";"Altitude (GPS)";"706.640869140625";"m";"-23.11075754";"-47.00957198";
"54895.028324";"Velocidade (GPS)";"0";"km/h";"-23.11075754";"-47.00957198";
"54895.028324";"Velocidade média (GPS)";"50.8988487707696";"km/h";"-23.11075754";"-47.00957198";
"54895.032324";"Altitude (GPS)";"706.640869140625";"m";"-23.11075503";"-47.00956951";
"54895.033324";"Altitude (GPS)";"712.48468699487";"m";"-23.11075503";"-47.00956951";
"54895.033324";"Velocidade (GPS)";"0.14662791788578";"km/h";"-23.11075503";"-47.00956951";
"54895.033324";"Velocidade média (GPS)";"50.8988330969013";"km/h";"-23.11075503";"-47.00956951";
"54895.033324";"Velocidade média (GPS)";"0";"km/h";"-23.11075503";"-47.00956951";
"54895.293324";"Altitude (GPS)";"706.640869140625";"m";"-23.11075503";"-47.00956951";
"54895.293324";"Velocidade (GPS)";"0";"km/h";"-23.11075503";"-47.00956951";
"54896.551324";"Velocidade (GPS)";"0";"km/h";"-22.01836";"-47.92203439";
"54896.551324";"Velocidade média (GPS)";"0";"km/h";"-22.01836";"-47.92203439";
"54896.552324";"Altitude (GPS)";"817.00439453125";"m";"-22.01836";"-47.92203439";
"54896.558324";"Altitude (GPS)";"817.00439453125";"m";"-22.01836";"-47.92203439";
"54896.558324";"Velocidade (GPS)";"0";"km/h";"-22.01836";"-47.92203439";
"54896.558324";"Velocidade média (GPS)";"0";"km/h";"-22.01836";"-47.92203439";
"54896.561324";"Altitude (GPS)";"817.00439453125";"m";"-22.01836";"-47.92203439";
"54896.764324";"Altitude (GPS)";"821.599975585938";"m";"-22.01836";"-47.92203439";
"54896.764324";"Velocidade (GPS)";"0";"km/h";"-22.01836";"-47.92203439";
"54896.764324";"Velocidade média (GPS)";"0";"km/h";"-22.01836";"-47.92203439";
"54897.547324";"Altitude (GPS)";"817.04443359375";"m";"-22.01836";"-47.92203457";
"54897.548324";"Altitude (GPS)";"817.04443359375";"m";"-22.01836";"-47.92203457";
"54897.548324";"Velocidade (GPS)";"0";"km/h";"-22.01836";"-47.92203457";
"54897.548324";"Velocidade média (GPS)";"0";"km/h";"-22.01836";"-47.92203457";
"54897.770324";"Altitude (GPS)";"821.599975585938";"m";"-22.01836";"-47.92203457";
"54897.770324";"Velocidade (GPS)";"0";"km/h";"-22.01836";"-47.92203457";
"54897.770324";"Velocidade média (GPS)";"0";"km/h";"-22.01836";"-47.92203457";
"54898.564324";"Altitude (GPS)";"817.072021484375";"m";"-22.01836004";"-47.92203461";
"54898.566324";"Altitude (GPS)";"817.072021484375";"m";"-22.01836004";"-47.92203461";
"54898.566324";"Velocidade (GPS)";"0";"km/h";"-22.01836004";"-47.92203461";
"54898.566324";"Velocidade média (GPS)";"0";"km/h";"-22.01836004";"-47.92203461";
"54898.784324";"Altitude (GPS)";"821.599975585938";"m";"-22.01836004";"-47.92203461";
"54898.784324";"Velocidade (GPS)";"0";"km/h";"-22.01836004";"-47.92203461";
"54898.784324";"Velocidade média (GPS)";"0";"km/h";"-22.01836004";"-47.92203461";
"54899.548324";"Altitude (GPS)";"817.241455078125";"m";"-22.01836004";"-47.92203461";
"54899.548324";"Altitude (GPS)";"817.241455078125";"m";"-22.01835907";"-47.9220353";
"54899.548324";"Velocidade (GPS)";"0";"km/h";"-22.01836004";"-47.92203461";
"54899.548324";"Velocidade média (GPS)";"0";"km/h";"-22.01836004";"-47.92203461";
"54899.785324";"Altitude (GPS)";"821.599975585938";"m";"-22.01835907";"-47.9220353";
"54899.785324";"Velocidade (GPS)";"0";"km/h";"-22.01835907";"-47.9220353";
"54899.785324";"Velocidade média (GPS)";"0";"km/h";"-22.01835907";"-47.9220353";
"54900.540324";"Altitude (GPS)";"817.2734375";"m";"-22.0183591";"-47.92203534";
"54900.542324";"Altitude (GPS)";"817.2734375";"m";"-22.0183591";"-47.92203534";
"54900.542324";"Velocidade (GPS)";"0";"km/h";"-22.0183591";"-47.92203534";
"54900.542324";"Velocidade média (GPS)";"0";"km/h";"-22.0183591";"-47.92203534";
"54900.795324";"Altitude (GPS)";"821.599975585938";"m";"-22.0183591";"-47.92203534";
"54900.795324";"Velocidade (GPS)";"0";"km/h";"-22.0183591";"-47.92203534";
"54900.795324";"Velocidade média (GPS)";"0";"km/h";"-22.0183591";"-47.92203534";
"54901.542324";"Altitude (GPS)";"817.294189453125";"m";"-22.01835898";"-47.92203542";
"54902.040324";"Altitude (GPS)";"817.800048828125";"m";"-22.0184345";"-47.9220717";
"54902.547324";"Altitude (GPS)";"817.16796875";"m";"-22.01836133";"-47.92203579";
"54903.567324";"Altitude (GPS)";"817.177001953125";"m";"-22.01836128";"-47.92203578";
"54903.700324";"RPM do motor";"0";"rpm";"-22.01836128";"-47.92203578";
"54903.700324";"RPM do motor x1000";"0";"rpm";"-22.01836128";"-47.92203578";
"54903.800324";"Velocidade do veículo";"0";"km/h";"-22.01836128";"-47.92203578";
"54903.877324";"Temperatura do líquido de 
arrefecimento do motor";"25";"℃";"-22.01836128";"-47.92203578";
"54903.984324";"RPM do motor";"0";"rpm";"-22.01836128";"-47.92203578";
"54903.984324";"RPM do motor x1000";"0";"rpm";"-22.01836128";"-47.92203578";
"54904.072324";"Temperatura do ar de admissão";"26";"℃";"-22.01836128";"-47.92203578";
"54904.148324";"Distância percorrida";"0";"km";"-22.01836128";"-47.92203578";
"54904.148324";"Distância percorrida (total)";"0";"km";"-22.01836128";"-47.92203578";
"54904.148324";"Velocidade do veículo";"0";"km/h";"-22.01836128";"-47.92203578";
"54904.235324";"RPM do motor";"0";"rpm";"-22.01836128";"-47.92203578";
"54904.235324";"RPM do motor x1000";"0";"rpm";"-22.01836128";"-47.92203578";
"54904.290324";"Distância percorrida";"0";"km";"-22.01836128";"-47.92203578";
"54904.290324";"Distância percorrida (total)";"0";"km";"-22.01836128";"-47.92203578";
"54904.290324";"Velocidade do veículo";"0";"km/h";"-22.01836128";"-47.92203578";
"54904.290324";"Velocidade média";"0";"km/h";"-22.01836128";"-47.92203578";
"54904.367324";"Temperatura do líquido de 
arrefecimento do motor";"25";"℃";"-22.01836128";"-47.92203578";
"54904.432324";"RPM do motor";"0";"rpm";"-22.01836128";"-47.92203578";
"54904.432324";"RPM do motor x1000";"0";"rpm";"-22.01836128";"-47.92203578";
"54904.541324";"Altitude (GPS)";"817.227294921875";"m";"-22.01836107";"-47.92203596";
"54905.552324";"Altitude (GPS)";"817.239379882813";"m";"-22.01836107";"-47.92203601";
"54905.718324";"Distância percorrida";"0";"km";"-22.01836107";"-47.92203601";
"54905.718324";"Distância percorrida (total)";"0";"km";"-22.01836107";"-47.92203601";
"54905.718324";"Velocidade do veículo";"0";"km/h";"-22.01836107";"-47.92203601";
"54905.718324";"Velocidade média";"0";"km/h";"-22.01836107";"-47.92203601";
"54905.785324";"Aceleração";"0";"g";"-22.01836107";"-47.92203601";
"54905.785324";"Distância percorrida";"0";"km";"-22.01836107";"-47.92203601";
"54905.785324";"Distância percorrida (total)";"0";"km";"-22.01836107";"-47.92203601";
"54905.785324";"Velocidade do veículo";"0";"km/h";"-22.01836107";"-47.92203601";
"54905.785324";"Velocidade média";"0";"km/h";"-22.01836107";"-47.92203601";
"54905.851324";"Aceleração";"0";"g";"-22.01836107";"-47.92203601";
"54905.851324";"Distância percorrida";"0";"km";"-22.01836107";"-47.92203601";
"54905.851324";"Distância percorrida (total)";"0";"km";"-22.01836107";"-47.92203601";
"54905.851324";"Velocidade do veículo";"0";"km/h";"-22.01836107";"-47.92203601";
"54905.851324";"Velocidade média";"0";"km/h";"-22.01836107";"-47.92203601";
"54905.925324";"Aceleração";"0";"g";"-22.01836107";"-47.92203601";
"54905.925324";"Distância percorrida";"0";"km";"-22.01836107";"-47.92203601";
"54905.925324";"Distância percorrida (total)";"0";"km";"-22.01836107";"-47.92203601";
"54905.925324";"Velocidade do veículo";"0";"km/h";"-22.01836107";"-47.92203601";
"54905.925324";"Velocidade média";"0";"km/h";"-22.01836107";"-47.92203601";
"54905.989324";"Aceleração";"0";"g";"-22.01836107";"-47.92203601";
"54905.989324";"Distância percorrida";"0";"km";"-22.01836107";"-47.92203601";
"54905.989324";"Distância percorrida (total)";"0";"km";"-22.01836107";"-47.92203601";
"54905.989324";"Velocidade do veículo";"0";"km/h";"-22.01836107";"-47.92203601";
"54905.989324";"Velocidade média";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.055324";"Aceleração";"0";"g";"-22.01836107";"-47.92203601";
"54906.055324";"Distância percorrida";"0";"km";"-22.01836107";"-47.92203601";
"54906.055324";"Distância percorrida (total)";"0";"km";"-22.01836107";"-47.92203601";
"54906.055324";"Velocidade do veículo";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.055324";"Velocidade média";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.132324";"Aceleração";"0";"g";"-22.01836107";"-47.92203601";
"54906.132324";"Distância percorrida";"0";"km";"-22.01836107";"-47.92203601";
"54906.132324";"Distância percorrida (total)";"0";"km";"-22.01836107";"-47.92203601";
"54906.132324";"Velocidade do veículo";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.132324";"Velocidade média";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.200324";"Aceleração";"0";"g";"-22.01836107";"-47.92203601";
"54906.200324";"Distância percorrida";"0";"km";"-22.01836107";"-47.92203601";
"54906.200324";"Distância percorrida (total)";"0";"km";"-22.01836107";"-47.92203601";
"54906.200324";"Velocidade do veículo";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.200324";"Velocidade média";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.266324";"Aceleração";"0";"g";"-22.01836107";"-47.92203601";
"54906.266324";"Distância percorrida";"0";"km";"-22.01836107";"-47.92203601";
"54906.266324";"Distância percorrida (total)";"0";"km";"-22.01836107";"-47.92203601";
"54906.266324";"Velocidade do veículo";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.266324";"Velocidade média";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.331324";"Aceleração";"0";"g";"-22.01836107";"-47.92203601";
"54906.331324";"Distância percorrida";"0";"km";"-22.01836107";"-47.92203601";
"54906.331324";"Distância percorrida (total)";"0";"km";"-22.01836107";"-47.92203601";
"54906.331324";"Velocidade do veículo";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.331324";"Velocidade média";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.407324";"Aceleração";"0";"g";"-22.01836107";"-47.92203601";
"54906.407324";"Distância percorrida";"0";"km";"-22.01836107";"-47.92203601";
"54906.407324";"Distância percorrida (total)";"0";"km";"-22.01836107";"-47.92203601";
"54906.407324";"Velocidade do veículo";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.407324";"Velocidade média";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.475324";"Aceleração";"0";"g";"-22.01836107";"-47.92203601";
"54906.475324";"Distância percorrida";"0";"km";"-22.01836107";"-47.92203601";
"54906.475324";"Distância percorrida (total)";"0";"km";"-22.01836107";"-47.92203601";
"54906.475324";"Velocidade do veículo";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.475324";"Velocidade média";"0";"km/h";"-22.01836107";"-47.92203601";
"54906.542324";"Altitude (GPS)";"817.248291015625";"m";"-22.01836097";"-47.92203611";
"54906.550324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54906.550324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54906.550324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54906.550324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54906.550324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54906.645324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54906.645324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54906.645324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54906.645324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54906.645324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54906.761324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54906.761324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54906.761324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54906.761324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54906.761324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54906.827324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54906.827324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54906.827324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54906.827324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54906.827324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54906.882324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54906.882324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54906.882324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54906.882324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54906.882324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54906.970324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54906.970324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54906.970324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54906.970324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54906.970324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.045324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54907.045324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54907.045324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54907.045324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.045324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.119324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54907.119324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54907.119324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54907.119324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.119324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.186324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54907.186324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54907.186324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54907.186324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.186324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.253324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54907.253324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54907.253324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54907.253324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.253324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.309324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54907.309324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54907.309324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54907.309324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.309324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.377324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54907.377324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54907.377324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54907.377324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.377324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.445324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54907.445324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54907.445324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54907.445324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.445324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.511324";"Aceleração";"0";"g";"-22.01836097";"-47.92203611";
"54907.511324";"Distância percorrida";"0";"km";"-22.01836097";"-47.92203611";
"54907.511324";"Distância percorrida (total)";"0";"km";"-22.01836097";"-47.92203611";
"54907.511324";"Velocidade do veículo";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.511324";"Velocidade média";"0";"km/h";"-22.01836097";"-47.92203611";
"54907.546324";"Altitude (GPS)";"817.25732421875";"m";"-22.01836098";"-47.92203615";
"54907.578324";"Aceleração";"0";"g";"-22.01836098";"-47.92203615";
"54907.578324";"Distância percorrida";"0";"km";"-22.01836098";"-47.92203615";
"54907.578324";"Distância percorrida (total)";"0";"km";"-22.01836098";"-47.92203615";
"54907.578324";"Velocidade do veículo";"0";"km/h";"-22.01836098";"-47.92203615";
"54907.578324";"Velocidade média";"0";"km/h";"-22.01836098";"-47.92203615";
"54907.645324";"Aceleração";"0";"g";"-22.01836098";"-47.92203615";
"54907.645324";"Distância percorrida";"0";"km";"-22.01836098";"-47.92203615";
"54907.645324";"Distância percorrida (total)";"0";"km";"-22.01836098";"-47.92203615";
"54907.645324";"Velocidade do veículo";"0";"km/h";"-22.01836098";"-47.92203615";
"54907.645324";"Velocidade média";"0";"km/h";"-22.01836098";"-47.92203615";
"54907.712324";"Aceleração";"0";"g";"-22.01836098";"-47.92203615";
"54907.712324";"Distância percorrida";"0";"km";"-22.01836098";"-47.92203615";
"54907.712324";"Distância percorrida (total)";"0";"km";"-22.01836098";"-47.92203615";
"54907.712324";"Velocidade do veículo";"0";"km/h";"-22.01836098";"-47.92203615";
"54907.712324";"Velocidade média";"0";"km/h";"-22.01836098";"-47.92203615";
"54907.839324";"Aceleração";"0";"g";"-22.01836098";"-47.92203615";
"54907.839324";"Distância percorrida";"0";"km";"-22.01836098";"-47.92203615";
"54907.839324";"Distância percorrida (total)";"0";"km";"-22.01836098";"-47.92203615";
"54907.839324";"Velocidade do veículo";"0";"km/h";"-22.01836098";"-47.92203615";
"54907.839324";"Velocidade média";"0";"km/h";"-22.01836098";"-47.92203615";
"54907.967324";"Aceleração";"0";"g";"-22.01836098";"-47.92203615";
"54907.967324";"Distância percorrida";"0";"km";"-22.01836098";"-47.92203615";
"54907.967324";"Distância percorrida (total)";"0";"km";"-22.01836098";"-47.92203615";
"54907.967324";"Velocidade do veículo";"0";"km/h";"-22.01836098";"-47.92203615";
"54907.967324";"Velocidade média";"0";"km/h";"-22.01836098";"-47.92203615";
"54908.045324";"Aceleração";"0";"g";"-22.01836098";"-47.92203615";
"54908.045324";"Distância percorrida";"0";"km";"-22.01836098";"-47.92203615";
"54908.045324";"Distância percorrida (total)";"0";"km";"-22.01836098";"-47.92203615";
"54908.045324";"Velocidade do veículo";"0";"km/h";"-22.01836098";"-47.92203615";
"54908.045324";"Velocidade média";"0";"km/h";"-22.01836098";"-47.92203615";
"54908.124324";"Aceleração";"0";"g";"-22.01836098";"-47.92203615";
"54908.124324";"Distância percorrida";"0";"km";"-22.01836098";"-47.92203615";
"54908.124324";"Distância percorrida (total)";"0";"km";"-22.01836098";"-47.92203615";
"54908.124324";"Velocidade do veículo";"0";"km/h";"-22.01836098";"-47.92203615";
"54908.124324";"Velocidade média";"0";"km/h";"-22.01836098";"-47.92203615";
"54908.191324";"Aceleração";"0";"g";"-22.01836098";"-47.92203615";
"54908.191324";"Distância percorrida";"0";"km";"-22.01836098";"-47.92203615";
"54908.191324";"Distância percorrida (total)";"0";"km";"-22.01836098";"-47.92203615";
"54908.191324";"Velocidade do veículo";"0";"km/h";"-22.01836098";"-47.92203615";
"54908.191324";"Velocidade média";"0";"km/h";"-22.01836098";"-47.92203615";
"54908.245324";"Aceleração";"0";"g";"-22.01836098";"-47.92203615";
"54908.245324";"Distância percorrida";"0";"km";"-22.01836098";"-47.92203615";
"54908.245324";"Distância percorrida (total)";"0";"km";"-22.01836098";"-47.92203615";
"54908.245324";"Velocidade do veículo";"0";"km/h";"-22.01836098";"-47.92203615";
"54908.245324";"Velocidade média";"0";"km/h";"-22.01836098";"-47.92203615";
"54908.322324";"Aceleração";"0";"g";"-22.01836098";"-47.92203615";
"54908.322324";"Distância percorrida";"0";"km";"-22.01836098";"-47.92203615";
"54908.322324";"Distância percorrida (total)";"0";"km";"-22.01836098";"-47.92203615";
"54908.322324";"Velocidade do veículo";"0";"km/h";"-22.01836098";"-47.92203615";
"54908.322324";"Velocidade média";"0";"km/h";"-22.01836098";"-47.92203615";
"54908.545324";"Altitude (GPS)";"817.372314453125";"m";"-22.01836059";"-47.92203647";
"54909.544324";"Altitude (GPS)";"817.383422851563";"m";"-22.0183606";"-47.92203649";
"54910.538324";"Altitude (GPS)";"817.396728515625";"m";"-22.01836059";"-47.9220365";
"54911.545324";"Altitude (GPS)";"817.410888671875";"m";"-22.01836057";"-47.92203652";
"54912.542324";"Altitude (GPS)";"817.431396484375";"m";"-22.01836052";"-47.92203657";
"54913.545324";"Altitude (GPS)";"817.73779296875";"m";"-22.01835935";"-47.92203749";
"54914.544324";"Altitude (GPS)";"817.860107421875";"m";"-22.01835886";"-47.9220379";
"54915.556324";"Altitude (GPS)";"817.8828125";"m";"-22.01835877";"-47.92203796";
"54916.543324";"Altitude (GPS)";"817.700927734375";"m";"-22.01835958";"-47.92203741";
"54917.544324";"Altitude (GPS)";"817.69775390625";"m";"-22.01835963";"-47.92203739";
"54918.557324";"Altitude (GPS)";"817.679443359375";"m";"-22.0183594";"-47.92203729";
"54919.550324";"Altitude (GPS)";"817.811889648438";"m";"-22.01835885";"-47.92203764";
"54920.543324";"Altitude (GPS)";"817.82568359375";"m";"-22.0183588";"-47.92203767";
"54920.954324";"Altitude (GPS)";"817.800048828125";"m";"-22.0184531";"-47.9220624";
"54921.544324";"Altitude (GPS)";"817.601806640625";"m";"-22.01836277";"-47.92203802";
"54922.551324";"Altitude (GPS)";"817.625610351563";"m";"-22.01836267";"-47.92203808";
"54923.547324";"Altitude (GPS)";"817.654541015625";"m";"-22.01836268";"-47.92203812";
"54924.551324";"Altitude (GPS)";"817.703125";"m";"-22.01836252";"-47.9220383";
"54925.547324";"Altitude (GPS)";"817.7041015625";"m";"-22.01836253";"-47.92203831";
"54926.545324";"Altitude (GPS)";"817.71240234375";"m";"-22.01836249";"-47.92203833";
"54927.542324";"Altitude (GPS)";"817.710693359375";"m";"-22.01836253";"-47.92203823";
"54928.542324";"Altitude (GPS)";"817.701171875";"m";"-22.01836257";"-47.92203822";
"54929.548324";"Altitude (GPS)";"817.695190429688";"m";"-22.01836258";"-47.92203823";
"54930.549324";"Altitude (GPS)";"817.6982421875";"m";"-22.01836248";"-47.92203819";
"56504.540324";"Altitude (GPS)";"757.763671875";"m";"-22.0939325";"-47.83158781";
"56505.551324";"Altitude (GPS)";"757.763427734375";"m";"-22.09393249";"-47.83158782";
"56506.549324";"Altitude (GPS)";"757.761962890625";"m";"-22.09393248";"-47.83158782";
"56507.547324";"Altitude (GPS)";"757.76171875";"m";"-22.09393247";"-47.83158781";
"56508.544324";"Altitude (GPS)";"757.76123046875";"m";"-22.09393246";"-47.83158781";
"56509.541324";"Altitude (GPS)";"757.759521484375";"m";"-22.09393244";"-47.83158782";
"56510.542324";"Altitude (GPS)";"757.759887695313";"m";"-22.09393243";"-47.83158782";
"56511.546324";"Altitude (GPS)";"757.759765625";"m";"-22.09393241";"-47.83158783";
"56512.542324";"Altitude (GPS)";"757.760498046875";"m";"-22.09393241";"-47.83158783";
"56513.541324";"Altitude (GPS)";"757.760986328125";"m";"-22.0939324";"-47.83158784";
"56514.536324";"Altitude (GPS)";"757.761474609375";"m";"-22.09393238";"-47.83158784";
"56515.536324";"Altitude (GPS)";"757.7626953125";"m";"-22.09393238";"-47.83158784";
"56516.547324";"Altitude (GPS)";"757.76220703125";"m";"-22.09393237";"-47.83158784";
