"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"76696.805105";"Altitude (GPS)";"641.438232421875";"m";"-22.28864254";"-47.6770829";
"76696.805105";"Velocidade (GPS)";"76.7519989013672";"km/h";"-22.28864254";"-47.6770829";
"76696.805105";"Velocidade média (GPS)";"75.4047466295366";"km/h";"-22.28864254";"-47.6770829";
"76696.806105";"Altitude (GPS)";"641.438232421875";"m";"-22.28864254";"-47.6770829";
"76696.806105";"Altitude (GPS)";"641.438232421875";"m";"-22.28864254";"-47.6770829";
"76696.806105";"Velocidade (GPS)";"76.7519989013672";"km/h";"-22.28864254";"-47.6770829";
"76696.806105";"Velocidade (GPS)";"76.7519989013672";"km/h";"-22.28864254";"-47.6770829";
"76696.806105";"Velocidade média (GPS)";"75.4050661733513";"km/h";"-22.28864254";"-47.6770829";
"76696.806105";"Velocidade média (GPS)";"75.4051261053054";"km/h";"-22.28864254";"-47.6770829";
"76696.818105";"Altitude (GPS)";"0";"m";"-22.28864254";"-47.6770829";
"76696.818105";"Velocidade (GPS)";"0";"km/h";"-22.28864254";"-47.6770829";
"76696.818105";"Velocidade média (GPS)";"75.0233187720453";"km/h";"-22.28864254";"-47.6770829";
"76697.141105";"Altitude (GPS)";"650.399963378906";"m";"-22.28864254";"-47.6770829";
"76697.141105";"Velocidade (GPS)";"77.4144058227539";"km/h";"-22.28864254";"-47.6770829";
"76697.141105";"Velocidade média (GPS)";"75.3004590180517";"km/h";"-22.28864254";"-47.6770829";
"76697.143105";"Altitude (GPS)";"650.399963378906";"m";"-22.28864254";"-47.6770829";
"76697.143105";"Velocidade (GPS)";"77.4144058227539";"km/h";"-22.28864254";"-47.6770829";
"76697.143105";"Velocidade média (GPS)";"75.3019517865606";"km/h";"-22.28864254";"-47.6770829";
"76697.810105";"Altitude (GPS)";"639.906982421875";"m";"-22.28881498";"-47.67698637";
"76697.810105";"Velocidade (GPS)";"77.8320030212402";"km/h";"-22.28881498";"-47.67698637";
"76697.810105";"Velocidade média (GPS)";"75.790818608025";"km/h";"-22.28881498";"-47.67698637";
"76697.812105";"Altitude (GPS)";"639.906982421875";"m";"-22.28881498";"-47.67698637";
"76697.812105";"Altitude (GPS)";"639.906982421875";"m";"-22.28881498";"-47.67698637";
"76697.812105";"Velocidade (GPS)";"77.8320030212402";"km/h";"-22.28881498";"-47.67698637";
"76697.812105";"Velocidade (GPS)";"77.8320030212402";"km/h";"-22.28881498";"-47.67698637";
"76697.812105";"Velocidade média (GPS)";"75.7915817557226";"km/h";"-22.28881498";"-47.67698637";
"76697.812105";"Velocidade média (GPS)";"75.7917423456879";"km/h";"-22.28881498";"-47.67698637";
"76698.153105";"Altitude (GPS)";"649.200012207031";"m";"-22.28881498";"-47.67698637";
"76698.153105";"Altitude (GPS)";"649.200012207031";"m";"-22.28881498";"-47.67698637";
"76698.153105";"Velocidade (GPS)";"77.4144058227539";"km/h";"-22.28881498";"-47.67698637";
"76698.153105";"Velocidade (GPS)";"77.4144058227539";"km/h";"-22.28881498";"-47.67698637";
"76698.153105";"Velocidade média (GPS)";"75.9374267817028";"km/h";"-22.28881498";"-47.67698637";
"76698.153105";"Velocidade média (GPS)";"75.9375146905232";"km/h";"-22.28881498";"-47.67698637";
"76698.801105";"Altitude (GPS)";"638.766357421875";"m";"-22.2889927";"-47.6768956";
"76698.801105";"Velocidade (GPS)";"77.3639991760254";"km/h";"-22.2889927";"-47.6768956";
"76698.801105";"Velocidade média (GPS)";"76.1455481169868";"km/h";"-22.2889927";"-47.6768956";
"76698.803105";"Altitude (GPS)";"638.766357421875";"m";"-22.2889927";"-47.6768956";
"76698.803105";"Velocidade (GPS)";"77.3639991760254";"km/h";"-22.2889927";"-47.6768956";
"76698.803105";"Velocidade média (GPS)";"76.1460462153474";"km/h";"-22.2889927";"-47.6768956";
"76698.804105";"Altitude (GPS)";"638.766357421875";"m";"-22.2889927";"-47.6768956";
"76698.804105";"Velocidade (GPS)";"77.3639991760254";"km/h";"-22.2889927";"-47.6768956";
"76698.804105";"Velocidade média (GPS)";"76.1462507615015";"km/h";"-22.2889927";"-47.6768956";
"76699.164105";"Altitude (GPS)";"647.899963378906";"m";"-22.2889927";"-47.6768956";
"76699.164105";"Velocidade (GPS)";"77.227205657959";"km/h";"-22.2889927";"-47.6768956";
"76699.164105";"Velocidade média (GPS)";"76.2272586392508";"km/h";"-22.2889927";"-47.6768956";
"76699.165105";"Altitude (GPS)";"647.899963378906";"m";"-22.2889927";"-47.6768956";
"76699.165105";"Velocidade (GPS)";"77.227205657959";"km/h";"-22.2889927";"-47.6768956";
"76699.165105";"Velocidade média (GPS)";"76.2273222719575";"km/h";"-22.2889927";"-47.6768956";
"76699.803105";"Altitude (GPS)";"637.67041015625";"m";"-22.28917617";"-47.67681757";
"76699.803105";"Velocidade (GPS)";"77.4";"km/h";"-22.28917617";"-47.67681757";
"76699.803105";"Velocidade média (GPS)";"76.3647779799681";"km/h";"-22.28917617";"-47.67681757";
"76699.804105";"Altitude (GPS)";"637.67041015625";"m";"-22.28917617";"-47.67681757";
"76699.804105";"Altitude (GPS)";"637.67041015625";"m";"-22.28917617";"-47.67681757";
"76699.804105";"Velocidade (GPS)";"77.4";"km/h";"-22.28917617";"-47.67681757";
"76699.804105";"Velocidade (GPS)";"77.4";"km/h";"-22.28917617";"-47.67681757";
"76699.804105";"Velocidade média (GPS)";"76.3648918080382";"km/h";"-22.28917617";"-47.67681757";
"76699.804105";"Velocidade média (GPS)";"76.3649147986495";"km/h";"-22.28917617";"-47.67681757";
"76700.169105";"Altitude (GPS)";"646.700012207031";"m";"-22.28917617";"-47.67681757";
"76700.169105";"Altitude (GPS)";"646.700012207031";"m";"-22.28917617";"-47.67681757";
"76700.169105";"Velocidade (GPS)";"77.5980010986328";"km/h";"-22.28917617";"-47.67681757";
"76700.169105";"Velocidade (GPS)";"77.5980010986328";"km/h";"-22.28917617";"-47.67681757";
"76700.169105";"Velocidade média (GPS)";"76.4423428151845";"km/h";"-22.28917617";"-47.67681757";
"76700.169105";"Velocidade média (GPS)";"76.4424334668062";"km/h";"-22.28917617";"-47.67681757";
"76700.799105";"Velocidade (GPS)";"77.3639991760254";"km/h";"-22.28936005";"-47.67674338";
"76700.799105";"Velocidade média (GPS)";"76.5325819920431";"km/h";"-22.28936005";"-47.67674338";
"76700.800105";"Altitude (GPS)";"636.7138671875";"m";"-22.28936005";"-47.67674338";
"76700.801105";"Altitude (GPS)";"636.7138671875";"m";"-22.28936005";"-47.67674338";
"76700.801105";"Altitude (GPS)";"636.7138671875";"m";"-22.28936005";"-47.67674338";
"76700.801105";"Velocidade (GPS)";"77.3639991760254";"km/h";"-22.28936005";"-47.67674338";
"76700.801105";"Velocidade (GPS)";"77.3639991760254";"km/h";"-22.28936005";"-47.67674338";
"76700.801105";"Velocidade média (GPS)";"76.5327251914292";"km/h";"-22.28936005";"-47.67674338";
"76700.801105";"Velocidade média (GPS)";"76.5327548572048";"km/h";"-22.28936005";"-47.67674338";
"76701.183105";"Altitude (GPS)";"645.399963378906";"m";"-22.28936005";"-47.67674338";
"76701.183105";"Altitude (GPS)";"645.399963378906";"m";"-22.28936005";"-47.67674338";
"76701.183105";"Velocidade (GPS)";"77.4144058227539";"km/h";"-22.28936005";"-47.67674338";
"76701.183105";"Velocidade (GPS)";"77.4144058227539";"km/h";"-22.28936005";"-47.67674338";
"76701.183105";"Velocidade média (GPS)";"76.5821100374855";"km/h";"-22.28936005";"-47.67674338";
"76701.183105";"Velocidade média (GPS)";"76.582149656628";"km/h";"-22.28936005";"-47.67674338";
"76701.799105";"Velocidade (GPS)";"77.2919975280762";"km/h";"-22.28954401";"-47.67667671";
"76701.799105";"Velocidade média (GPS)";"76.6409079406647";"km/h";"-22.28954401";"-47.67667671";
"76701.800105";"Altitude (GPS)";"635.923828125";"m";"-22.28954401";"-47.67667671";
"76701.803105";"Altitude (GPS)";"635.923828125";"m";"-22.28954401";"-47.67667671";
"76701.803105";"Altitude (GPS)";"635.923828125";"m";"-22.28954401";"-47.67667671";
"76701.803105";"Velocidade (GPS)";"77.2919975280762";"km/h";"-22.28954401";"-47.67667671";
"76701.803105";"Velocidade (GPS)";"77.2919975280762";"km/h";"-22.28954401";"-47.67667671";
"76701.803105";"Velocidade média (GPS)";"76.6412114956861";"km/h";"-22.28954401";"-47.67667671";
"76701.803105";"Velocidade média (GPS)";"76.6412326430594";"km/h";"-22.28954401";"-47.67667671";
"76702.193105";"Altitude (GPS)";"644.099975585938";"m";"-22.28954401";"-47.67667671";
"76702.193105";"Velocidade (GPS)";"77.4144058227539";"km/h";"-22.28954401";"-47.67667671";
"76702.193105";"Velocidade média (GPS)";"76.6796730508434";"km/h";"-22.28954401";"-47.67667671";
"76702.194105";"Altitude (GPS)";"644.099975585938";"m";"-22.28954401";"-47.67667671";
"76702.194105";"Velocidade (GPS)";"77.4144058227539";"km/h";"-22.28954401";"-47.67667671";
"76702.194105";"Velocidade média (GPS)";"76.679769884864";"km/h";"-22.28954401";"-47.67667671";
"76702.790105";"Altitude (GPS)";"635.164428710938";"m";"-22.28954401";"-47.67667671";
"76702.790105";"Velocidade (GPS)";"77.6519989013672";"km/h";"-22.28954401";"-47.67667671";
"76702.790105";"Velocidade média (GPS)";"76.7484840231947";"km/h";"-22.28954401";"-47.67667671";
"76702.793105";"Altitude (GPS)";"635.164428710938";"m";"-22.28973228";"-47.67661819";
"76702.793105";"Velocidade (GPS)";"77.6519989013672";"km/h";"-22.28973228";"-47.67661819";
"76702.793105";"Velocidade média (GPS)";"76.7488359064942";"km/h";"-22.28973228";"-47.67661819";
"76702.794105";"Altitude (GPS)";"635.164428710938";"m";"-22.28973228";"-47.67661819";
"76702.794105";"Velocidade (GPS)";"77.6519989013672";"km/h";"-22.28973228";"-47.67661819";
"76702.794105";"Velocidade média (GPS)";"76.7488665200119";"km/h";"-22.28973228";"-47.67661819";
"76703.200105";"Altitude (GPS)";"642.799987792969";"m";"-22.28973228";"-47.67661819";
"76703.200105";"Velocidade (GPS)";"77.9688034057617";"km/h";"-22.28973228";"-47.67661819";
"76703.200105";"Velocidade média (GPS)";"76.8049914534801";"km/h";"-22.28973228";"-47.67661819";
"76703.201105";"Altitude (GPS)";"642.799987792969";"m";"-22.28973228";"-47.67661819";
"76703.201105";"Velocidade (GPS)";"77.9688034057617";"km/h";"-22.28973228";"-47.67661819";
"76703.201105";"Velocidade média (GPS)";"76.805041059247";"km/h";"-22.28973228";"-47.67661819";
"76703.795105";"Altitude (GPS)";"634.269775390625";"m";"-22.28992291";"-47.67656926";
"76703.795105";"Velocidade (GPS)";"77.7960021972656";"km/h";"-22.28992291";"-47.67656926";
"76703.795105";"Velocidade média (GPS)";"76.8673943704142";"km/h";"-22.28992291";"-47.67656926";
"76703.805105";"Altitude (GPS)";"634.269775390625";"m";"-22.28992291";"-47.67656926";
"76703.805105";"Velocidade (GPS)";"77.7960021972656";"km/h";"-22.28992291";"-47.67656926";
"76703.805105";"Velocidade média (GPS)";"76.8684247620681";"km/h";"-22.28992291";"-47.67656926";
"76703.806105";"Altitude (GPS)";"634.269775390625";"m";"-22.28992291";"-47.67656926";
"76703.806105";"Velocidade (GPS)";"77.7960021972656";"km/h";"-22.28992291";"-47.67656926";
"76703.806105";"Velocidade média (GPS)";"76.8684600015635";"km/h";"-22.28992291";"-47.67656926";
"76704.203105";"Altitude (GPS)";"641.5";"m";"-22.28992291";"-47.67656926";
"76704.203105";"Altitude (GPS)";"641.5";"m";"-22.28992291";"-47.67656926";
"76704.203105";"Velocidade (GPS)";"77.5980010986328";"km/h";"-22.28992291";"-47.67656926";
"76704.203105";"Velocidade (GPS)";"77.5980010986328";"km/h";"-22.28992291";"-47.67656926";
"76704.203105";"Velocidade média (GPS)";"76.8978767392962";"km/h";"-22.28992291";"-47.67656926";
"76704.203105";"Velocidade média (GPS)";"76.8979134263314";"km/h";"-22.28992291";"-47.67656926";
"76704.264105";"Altitude (GPS)";"0";"m";"-22.28992291";"-47.67656926";
"76704.264105";"Velocidade (GPS)";"0";"km/h";"-22.28992291";"-47.67656926";
"76704.264105";"Velocidade média (GPS)";"76.428485283244";"km/h";"-22.28992291";"-47.67656926";
"76704.798105";"Altitude (GPS)";"632.961791992188";"m";"-22.29011427";"-47.676532";
"76704.798105";"Velocidade (GPS)";"77.6879997253418";"km/h";"-22.29011427";"-47.676532";
"76704.798105";"Velocidade média (GPS)";"76.4928980699306";"km/h";"-22.29011427";"-47.676532";
"76704.799105";"Altitude (GPS)";"632.961791992188";"m";"-22.29011427";"-47.676532";
"76704.799105";"Altitude (GPS)";"632.961791992188";"m";"-22.29011427";"-47.676532";
"76704.799105";"Velocidade (GPS)";"77.6879997253418";"km/h";"-22.29011427";"-47.676532";
"76704.799105";"Velocidade (GPS)";"77.6879997253418";"km/h";"-22.29011427";"-47.676532";
"76704.799105";"Velocidade média (GPS)";"76.4930541662308";"km/h";"-22.29011427";"-47.676532";
"76704.799105";"Velocidade média (GPS)";"76.4930827718348";"km/h";"-22.29011427";"-47.676532";
"76705.222105";"Altitude (GPS)";"639.899963378906";"m";"-22.29011427";"-47.676532";
"76705.222105";"Altitude (GPS)";"639.899963378906";"m";"-22.29011427";"-47.676532";
"76705.222105";"Velocidade (GPS)";"78.5232009887695";"km/h";"-22.29011427";"-47.676532";
"76705.222105";"Velocidade (GPS)";"78.5232009887695";"km/h";"-22.29011427";"-47.676532";
"76705.222105";"Velocidade média (GPS)";"76.5720349482733";"km/h";"-22.29011427";"-47.676532";
"76705.222105";"Velocidade média (GPS)";"76.5720918698231";"km/h";"-22.29011427";"-47.676532";
"76705.797105";"Altitude (GPS)";"631.724975585938";"m";"-22.29030783";"-47.67649522";
"76705.797105";"Velocidade (GPS)";"78.8759994506836";"km/h";"-22.29030783";"-47.67649522";
"76705.797105";"Velocidade média (GPS)";"76.6878108469254";"km/h";"-22.29030783";"-47.67649522";
"76705.798105";"Altitude (GPS)";"631.724975585938";"m";"-22.29030783";"-47.67649522";
"76705.798105";"Velocidade (GPS)";"78.8759994506836";"km/h";"-22.29030783";"-47.67649522";
"76705.798105";"Velocidade média (GPS)";"76.6881411057724";"km/h";"-22.29030783";"-47.67649522";
"76705.799105";"Altitude (GPS)";"631.724975585938";"m";"-22.29030783";"-47.67649522";
"76705.799105";"Velocidade (GPS)";"78.8759994506836";"km/h";"-22.29030783";"-47.67649522";
"76705.799105";"Velocidade média (GPS)";"76.6881862289439";"km/h";"-22.29030783";"-47.67649522";
"76706.226105";"Altitude (GPS)";"638.599975585938";"m";"-22.29030783";"-47.67649522";
"76706.226105";"Velocidade (GPS)";"79.4520057678223";"km/h";"-22.29030783";"-47.67649522";
"76706.226105";"Velocidade média (GPS)";"76.7877515677004";"km/h";"-22.29030783";"-47.67649522";
"76706.228105";"Altitude (GPS)";"638.599975585938";"m";"-22.29030783";"-47.67649522";
"76706.228105";"Velocidade (GPS)";"79.4520057678223";"km/h";"-22.29030783";"-47.67649522";
"76706.228105";"Velocidade média (GPS)";"76.788043763118";"km/h";"-22.29030783";"-47.67649522";
"76706.810105";"Altitude (GPS)";"630.32470703125";"m";"-22.29050283";"-47.67646565";
"76706.810105";"Velocidade (GPS)";"78.9120002746582";"km/h";"-22.29050283";"-47.67646565";
"76706.810105";"Velocidade média (GPS)";"76.8873203204192";"km/h";"-22.29050283";"-47.67646565";
"76706.811105";"Altitude (GPS)";"630.32470703125";"m";"-22.29050283";"-47.67646565";
"76706.811105";"Velocidade (GPS)";"78.9120002746582";"km/h";"-22.29050283";"-47.67646565";
"76706.811105";"Velocidade média (GPS)";"76.8875963352257";"km/h";"-22.29050283";"-47.67646565";
"76706.812105";"Altitude (GPS)";"630.32470703125";"m";"-22.29050283";"-47.67646565";
"76706.812105";"Velocidade (GPS)";"78.9120002746582";"km/h";"-22.29050283";"-47.67646565";
"76706.812105";"Velocidade média (GPS)";"76.8876507815557";"km/h";"-22.29050283";"-47.67646565";
"76707.240105";"Altitude (GPS)";"637.200012207031";"m";"-22.29050283";"-47.67646565";
"76707.240105";"Altitude (GPS)";"637.200012207031";"m";"-22.29050283";"-47.67646565";
"76707.240105";"Velocidade (GPS)";"78.3396057128906";"km/h";"-22.29050283";"-47.67646565";
"76707.240105";"Velocidade (GPS)";"78.3396057128906";"km/h";"-22.29050283";"-47.67646565";
"76707.240105";"Velocidade média (GPS)";"76.9358989371851";"km/h";"-22.29050283";"-47.67646565";
"76707.240105";"Velocidade média (GPS)";"76.9359329286877";"km/h";"-22.29050283";"-47.67646565";
"76707.792105";"Altitude (GPS)";"629.442016601563";"m";"-22.29069299";"-47.67643868";
"76707.792105";"Velocidade (GPS)";"78.2279983520508";"km/h";"-22.29069299";"-47.67643868";
"76707.792105";"Velocidade média (GPS)";"76.989020439893";"km/h";"-22.29069299";"-47.67643868";
"76707.794105";"Altitude (GPS)";"629.442016601563";"m";"-22.29069299";"-47.67643868";
"76707.794105";"Altitude (GPS)";"629.442016601563";"m";"-22.29069299";"-47.67643868";
"76707.794105";"Velocidade (GPS)";"78.2279983520508";"km/h";"-22.29069299";"-47.67643868";
"76707.794105";"Velocidade (GPS)";"78.2279983520508";"km/h";"-22.29069299";"-47.67643868";
"76707.794105";"Velocidade média (GPS)";"76.989158556339";"km/h";"-22.29069299";"-47.67643868";
"76707.794105";"Velocidade média (GPS)";"76.9891884252717";"km/h";"-22.29069299";"-47.67643868";
"76708.246105";"Altitude (GPS)";"635.899963378906";"m";"-22.29069299";"-47.67643868";
"76708.246105";"Altitude (GPS)";"635.899963378906";"m";"-22.29069299";"-47.67643868";
"76708.246105";"Velocidade (GPS)";"77.7852012634277";"km/h";"-22.29069299";"-47.67643868";
"76708.246105";"Velocidade (GPS)";"77.7852012634277";"km/h";"-22.29069299";"-47.67643868";
"76708.246105";"Velocidade média (GPS)";"77.0150717764506";"km/h";"-22.29069299";"-47.67643868";
"76708.246105";"Velocidade média (GPS)";"77.0150925679841";"km/h";"-22.29069299";"-47.67643868";
"76708.800105";"Altitude (GPS)";"628.090698242188";"m";"-22.29088578";"-47.67640505";
"76708.800105";"Velocidade (GPS)";"78.3720016479492";"km/h";"-22.29088578";"-47.67640505";
"76708.800105";"Velocidade média (GPS)";"77.0671427254869";"km/h";"-22.29088578";"-47.67640505";
"76708.803105";"Altitude (GPS)";"628.090698242188";"m";"-22.29088578";"-47.67640505";
"76708.803105";"Altitude (GPS)";"628.090698242188";"m";"-22.29088578";"-47.67640505";
"76708.803105";"Velocidade (GPS)";"78.3720016479492";"km/h";"-22.29088578";"-47.67640505";
"76708.803105";"Velocidade (GPS)";"78.3720016479492";"km/h";"-22.29088578";"-47.67640505";
"76708.803105";"Velocidade média (GPS)";"77.0673702458683";"km/h";"-22.29088578";"-47.67640505";
"76708.803105";"Velocidade média (GPS)";"77.0673931831785";"km/h";"-22.29088578";"-47.67640505";
"76709.249105";"Altitude (GPS)";"634.5";"m";"-22.29088578";"-47.67640505";
"76709.249105";"Velocidade (GPS)";"78.7104011535645";"km/h";"-22.29088578";"-47.67640505";
"76709.249105";"Velocidade média (GPS)";"77.1166242617715";"km/h";"-22.29088578";"-47.67640505";
"76709.250105";"Altitude (GPS)";"634.5";"m";"-22.29088578";"-47.67640505";
"76709.250105";"Velocidade (GPS)";"78.7104011535645";"km/h";"-22.29088578";"-47.67640505";
"76709.250105";"Velocidade média (GPS)";"77.1166578631285";"km/h";"-22.29088578";"-47.67640505";
"76709.364105";"Altitude (GPS)";"0";"m";"-22.29088578";"-47.67640505";
"76709.364105";"Velocidade (GPS)";"0";"km/h";"-22.29088578";"-47.67640505";
"76709.364105";"Velocidade média (GPS)";"76.5287323445271";"km/h";"-22.29088578";"-47.67640505";
"76709.807105";"Altitude (GPS)";"626.979248046875";"m";"-22.2910814";"-47.67637513";
"76709.807105";"Velocidade (GPS)";"78.120002746582";"km/h";"-22.2910814";"-47.67637513";
"76709.807105";"Velocidade média (GPS)";"76.5743234730961";"km/h";"-22.2910814";"-47.67637513";
"76709.808105";"Altitude (GPS)";"626.979248046875";"m";"-22.2910814";"-47.67637513";
"76709.808105";"Velocidade (GPS)";"78.120002746582";"km/h";"-22.2910814";"-47.67637513";
"76709.808105";"Velocidade média (GPS)";"76.5744988221352";"km/h";"-22.2910814";"-47.67637513";
"76709.809105";"Altitude (GPS)";"626.979248046875";"m";"-22.2910814";"-47.67637513";
"76709.809105";"Velocidade (GPS)";"78.120002746582";"km/h";"-22.2910814";"-47.67637513";
"76709.809105";"Velocidade média (GPS)";"76.5745219256306";"km/h";"-22.2910814";"-47.67637513";
"76710.259105";"Altitude (GPS)";"633.299987792969";"m";"-22.2910814";"-47.67637513";
"76710.259105";"Velocidade (GPS)";"78.3396057128906";"km/h";"-22.2910814";"-47.67637513";
"76710.259105";"Velocidade média (GPS)";"76.6244880556261";"km/h";"-22.2910814";"-47.67637513";
"76710.260105";"Altitude (GPS)";"633.299987792969";"m";"-22.2910814";"-47.67637513";
"76710.260105";"Velocidade (GPS)";"78.3396057128906";"km/h";"-22.2910814";"-47.67637513";
"76710.260105";"Velocidade média (GPS)";"76.6246351497186";"km/h";"-22.2910814";"-47.67637513";
"76710.800105";"Altitude (GPS)";"625.988647460938";"m";"-22.29127712";"-47.67634505";
"76710.800105";"Velocidade (GPS)";"78.3";"km/h";"-22.29127712";"-47.67634505";
"76710.800105";"Velocidade média (GPS)";"76.6796036805405";"km/h";"-22.29127712";"-47.67634505";
"76710.803105";"Altitude (GPS)";"625.988647460938";"m";"-22.29127712";"-47.67634505";
"76710.803105";"Altitude (GPS)";"625.988647460938";"m";"-22.29127712";"-47.67634505";
"76710.803105";"Velocidade (GPS)";"78.3";"km/h";"-22.29127712";"-47.67634505";
"76710.803105";"Velocidade (GPS)";"78.3";"km/h";"-22.29127712";"-47.67634505";
"76710.803105";"Velocidade média (GPS)";"76.6799297879164";"km/h";"-22.29127712";"-47.67634505";
"76710.803105";"Velocidade média (GPS)";"76.6799669223336";"km/h";"-22.29127712";"-47.67634505";
"76711.276105";"Altitude (GPS)";"632";"m";"-22.29127712";"-47.67634505";
"76711.276105";"Velocidade (GPS)";"78.1560035705566";"km/h";"-22.29127712";"-47.67634505";
"76711.276105";"Velocidade média (GPS)";"76.7212165105447";"km/h";"-22.29127712";"-47.67634505";
"76711.277105";"Altitude (GPS)";"632";"m";"-22.29127712";"-47.67634505";
"76711.277105";"Velocidade (GPS)";"78.1560035705566";"km/h";"-22.29127712";"-47.67634505";
"76711.277105";"Velocidade média (GPS)";"76.7212468671375";"km/h";"-22.29127712";"-47.67634505";
"76711.802105";"Altitude (GPS)";"624.058837890625";"m";"-22.29147494";"-47.67631757";
"76711.802105";"Velocidade (GPS)";"78.0480010986328";"km/h";"-22.29147494";"-47.67631757";
"76711.802105";"Velocidade média (GPS)";"76.7612302524142";"km/h";"-22.29147494";"-47.67631757";
"76711.803105";"Altitude (GPS)";"624.058837890625";"m";"-22.29147494";"-47.67631757";
"76711.803105";"Altitude (GPS)";"624.058837890625";"m";"-22.29147494";"-47.67631757";
"76711.803105";"Velocidade (GPS)";"78.0480010986328";"km/h";"-22.29147494";"-47.67631757";
"76711.803105";"Velocidade (GPS)";"78.0480010986328";"km/h";"-22.29147494";"-47.67631757";
"76711.803105";"Velocidade média (GPS)";"76.7612652853293";"km/h";"-22.29147494";"-47.67631757";
"76711.803105";"Velocidade média (GPS)";"76.7612727341874";"km/h";"-22.29147494";"-47.67631757";
"76712.282105";"Altitude (GPS)";"630.5";"m";"-22.29147494";"-47.67631757";
"76712.282105";"Velocidade (GPS)";"77.7852012634277";"km/h";"-22.29147494";"-47.67631757";
"76712.282105";"Velocidade média (GPS)";"76.7886498065388";"km/h";"-22.29147494";"-47.67631757";
"76712.283105";"Altitude (GPS)";"630.5";"m";"-22.29147494";"-47.67631757";
"76712.283105";"Velocidade (GPS)";"77.7852012634277";"km/h";"-22.29147494";"-47.67631757";
"76712.283105";"Velocidade média (GPS)";"76.7886661501853";"km/h";"-22.29147494";"-47.67631757";
"76712.815105";"Altitude (GPS)";"622.878662109375";"m";"-22.29166414";"-47.67629173";
"76712.815105";"Velocidade (GPS)";"77.6519989013672";"km/h";"-22.29166414";"-47.67629173";
"76712.815105";"Velocidade média (GPS)";"76.8135593747453";"km/h";"-22.29166414";"-47.67629173";
"76712.816105";"Altitude (GPS)";"622.878662109375";"m";"-22.29166414";"-47.67629173";
"76712.816105";"Altitude (GPS)";"622.878662109375";"m";"-22.29166414";"-47.67629173";
"76712.816105";"Velocidade (GPS)";"77.6519989013672";"km/h";"-22.29166414";"-47.67629173";
"76712.816105";"Velocidade (GPS)";"77.6519989013672";"km/h";"-22.29166414";"-47.67629173";
"76712.816105";"Velocidade média (GPS)";"76.8136151947851";"km/h";"-22.29166414";"-47.67629173";
"76712.816105";"Velocidade média (GPS)";"76.8136257765909";"km/h";"-22.29166414";"-47.67629173";
"76713.295105";"Altitude (GPS)";"629.200012207031";"m";"-22.29166414";"-47.67629173";
"76713.295105";"Velocidade (GPS)";"77.4144058227539";"km/h";"-22.29166414";"-47.67629173";
"76713.295105";"Velocidade média (GPS)";"76.8288162116951";"km/h";"-22.29166414";"-47.67629173";
"76713.297105";"Altitude (GPS)";"629.200012207031";"m";"-22.29166414";"-47.67629173";
"76713.297105";"Velocidade (GPS)";"77.4144058227539";"km/h";"-22.29166414";"-47.67629173";
"76713.297105";"Velocidade média (GPS)";"76.8288599285839";"km/h";"-22.29166414";"-47.67629173";
"76713.804105";"Altitude (GPS)";"622.0517578125";"m";"-22.29185963";"-47.67626322";
