"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"42338.03187";"Altitude (GPS)";"576.989135742188";"m";"-22.78002308";"-47.43742066";
"42338.03187";"Velocidade (GPS)";"117.503997802734";"km/h";"-22.78002308";"-47.43742066";
"42338.03187";"Velocidade (GPS)";"117.503997802734";"km/h";"-22.78002308";"-47.43742066";
"42338.03187";"Velocidade média (GPS)";"60.831141684058";"km/h";"-22.78002308";"-47.43742066";
"42338.03187";"Velocidade média (GPS)";"60.8311421749946";"km/h";"-22.78002308";"-47.43742066";
"42338.42387";"Altitude (GPS)";"577.899963378906";"m";"-22.78002308";"-47.43742066";
"42338.42387";"Altitude (GPS)";"577.899963378906";"m";"-22.78002308";"-47.43742066";
"42338.42387";"Velocidade (GPS)";"117.046801757813";"km/h";"-22.78002308";"-47.43742066";
"42338.42387";"Velocidade (GPS)";"117.046801757813";"km/h";"-22.78002308";"-47.43742066";
"42338.42387";"Velocidade média (GPS)";"60.8338276580529";"km/h";"-22.78002308";"-47.43742066";
"42338.42387";"Velocidade média (GPS)";"60.8338282821457";"km/h";"-22.78002308";"-47.43742066";
"42339.01987";"Altitude (GPS)";"578.22607421875";"m";"-22.77986093";"-47.43769019";
"42339.01987";"Velocidade (GPS)";"117.144003295898";"km/h";"-22.77986093";"-47.43769019";
"42339.01987";"Velocidade média (GPS)";"60.8379220638884";"km/h";"-22.77986093";"-47.43769019";
"42339.02087";"Altitude (GPS)";"578.22607421875";"m";"-22.77986093";"-47.43769019";
"42339.02087";"Altitude (GPS)";"578.22607421875";"m";"-22.77986093";"-47.43769019";
"42339.02087";"Velocidade (GPS)";"117.144003295898";"km/h";"-22.77986093";"-47.43769019";
"42339.02087";"Velocidade (GPS)";"117.144003295898";"km/h";"-22.77986093";"-47.43769019";
"42339.02087";"Velocidade média (GPS)";"60.8379320239694";"km/h";"-22.77986093";"-47.43769019";
"42339.02087";"Velocidade média (GPS)";"60.8379327520856";"km/h";"-22.77986093";"-47.43769019";
"42339.44787";"Altitude (GPS)";"579.200012207031";"m";"-22.77986093";"-47.43769019";
"42339.44787";"Altitude (GPS)";"579.200012207031";"m";"-22.77986093";"-47.43769019";
"42339.44787";"Velocidade (GPS)";"116.859608459473";"km/h";"-22.77986093";"-47.43769019";
"42339.44787";"Velocidade (GPS)";"116.859608459473";"km/h";"-22.77986093";"-47.43769019";
"42339.44787";"Velocidade média (GPS)";"60.8408508160447";"km/h";"-22.77986093";"-47.43769019";
"42339.44787";"Velocidade média (GPS)";"60.8408529071303";"km/h";"-22.77986093";"-47.43769019";
"42340.01587";"Altitude (GPS)";"579.81884765625";"m";"-22.77986093";"-47.43769019";
"42340.01587";"Velocidade (GPS)";"117.03599395752";"km/h";"-22.77986093";"-47.43769019";
"42340.01587";"Velocidade média (GPS)";"60.8447438699235";"km/h";"-22.77986093";"-47.43769019";
"42340.01887";"Altitude (GPS)";"579.81884765625";"m";"-22.77970482";"-47.43795822";
"42340.01887";"Altitude (GPS)";"579.81884765625";"m";"-22.77970482";"-47.43795822";
"42340.01887";"Velocidade (GPS)";"117.03599395752";"km/h";"-22.77970482";"-47.43795822";
"42340.01887";"Velocidade (GPS)";"117.03599395752";"km/h";"-22.77970482";"-47.43795822";
"42340.01887";"Velocidade média (GPS)";"60.8447612795369";"km/h";"-22.77970482";"-47.43795822";
"42340.01887";"Velocidade média (GPS)";"60.8447614851622";"km/h";"-22.77970482";"-47.43795822";
"42340.71687";"Altitude (GPS)";"580.5";"m";"-22.77970482";"-47.43795822";
"42340.71687";"Altitude (GPS)";"580.5";"m";"-22.77970482";"-47.43795822";
"42340.71687";"Velocidade (GPS)";"117.046801757813";"km/h";"-22.77970482";"-47.43795822";
"42340.71687";"Velocidade (GPS)";"117.046801757813";"km/h";"-22.77970482";"-47.43795822";
"42340.71687";"Velocidade média (GPS)";"60.8495490918712";"km/h";"-22.77970482";"-47.43795822";
"42340.71687";"Velocidade média (GPS)";"60.849551648535";"km/h";"-22.77970482";"-47.43795822";
"42340.71687";"Velocidade média (GPS)";"0";"km/h";"-22.77970482";"-47.43795822";
"42341.03187";"Altitude (GPS)";"581.392822265625";"m";"-22.77954731";"-47.43822562";
"42341.03287";"Altitude (GPS)";"581.392822265625";"m";"-22.77954731";"-47.43822562";
"42341.03287";"Velocidade (GPS)";"117.03599395752";"km/h";"-22.77954731";"-47.43822562";
"42341.05087";"Altitude (GPS)";"0";"m";"-22.77954731";"-47.43822562";
"42341.05087";"Altitude (GPS)";"0";"m";"-22.77954731";"-47.43822562";
"42341.05087";"Velocidade (GPS)";"0";"km/h";"-22.77954731";"-47.43822562";
"42341.05087";"Velocidade (GPS)";"0";"km/h";"-22.77954731";"-47.43822562";
"42341.05087";"Velocidade média (GPS)";"0";"km/h";"-22.77954731";"-47.43822562";
"42341.05087";"Velocidade média (GPS)";"0";"km/h";"-22.77954731";"-47.43822562";
"42341.48987";"Altitude (GPS)";"581.700012207031";"m";"-22.77954731";"-47.43822562";
"42341.48987";"Altitude (GPS)";"581.700012207031";"m";"-22.77954731";"-47.43822562";
"42341.48987";"Velocidade (GPS)";"117.046801757813";"km/h";"-22.77954731";"-47.43822562";
"42341.48987";"Velocidade (GPS)";"117.046801757813";"km/h";"-22.77954731";"-47.43822562";
"42341.48987";"Velocidade média (GPS)";"112.344177162727";"km/h";"-22.77954731";"-47.43822562";
"42341.48987";"Velocidade média (GPS)";"112.345761840734";"km/h";"-22.77954731";"-47.43822562";
"42346.48787";"Altitude (GPS)";"813.399963378906";"m";"-23.5586003";"-46.6567131";
"42350.63987";"Velocidade (GPS)";"0";"km/h";"-23.558601";"-46.6567148";
"42350.63987";"Velocidade média (GPS)";"0";"km/h";"-23.558601";"-46.6567148";
"42350.64087";"Altitude (GPS)";"813.399963378906";"m";"-23.558601";"-46.6567148";
"42350.95087";"Altitude (GPS)";"956.699951171875";"m";"-23.558601";"-46.6567148";
"42350.95087";"Velocidade (GPS)";"0";"km/h";"-23.558601";"-46.6567148";
"42350.95087";"Velocidade média (GPS)";"0";"km/h";"-23.558601";"-46.6567148";
"42371.86787";"Altitude (GPS)";"813.399963378906";"m";"-23.5586001";"-46.6567129";
"42371.86787";"Velocidade (GPS)";"0";"km/h";"-23.5586001";"-46.6567129";
"42371.86787";"Velocidade média (GPS)";"0";"km/h";"-23.5586001";"-46.6567129";
"42372.17887";"Altitude (GPS)";"956.699951171875";"m";"-23.5586001";"-46.6567129";
"42372.17887";"Velocidade (GPS)";"0";"km/h";"-23.5586001";"-46.6567129";
"42372.17887";"Velocidade média (GPS)";"0";"km/h";"-23.5586001";"-46.6567129";
"42481.77787";"Altitude (GPS)";"818.799987792969";"m";"-23.5586121";"-46.6570494";
"42499.51187";"Altitude (GPS)";"819.099975585938";"m";"-23.5585647";"-46.6569913";
"42542.22087";"Altitude (GPS)";"820.399963378906";"m";"-23.5586469";"-46.656692";
"42547.74787";"Altitude (GPS)";"816.1181640625";"m";"-23.55867136";"-46.65688975";
"42550.07487";"Altitude (GPS)";"817.0439453125";"m";"-23.55869796";"-46.65671264";
"42550.07487";"Velocidade (GPS)";"5.79600005149841";"km/h";"-23.55869796";"-46.65671264";
"42550.07487";"Velocidade média (GPS)";"4.93018334606317";"km/h";"-23.55869796";"-46.65671264";
"42551.07087";"Altitude (GPS)";"813.197998046875";"m";"-23.55865723";"-46.65665328";
"42551.07087";"Velocidade (GPS)";"19.4400003433228";"km/h";"-23.55865723";"-46.65665328";
"42551.07087";"Velocidade média (GPS)";"4.99891585822904";"km/h";"-23.55865723";"-46.65665328";
"42552.07887";"Altitude (GPS)";"812.193481445313";"m";"-23.55861674";"-46.65660929";
"42552.07887";"Velocidade (GPS)";"21.6719999313354";"km/h";"-23.55861674";"-46.65660929";
"42552.07887";"Velocidade média (GPS)";"5.07853397301705";"km/h";"-23.55861674";"-46.65660929";
"42553.07187";"Altitude (GPS)";"810.049682617188";"m";"-23.55859647";"-46.65657493";
"42553.07187";"Velocidade (GPS)";"18.1080007553101";"km/h";"-23.55859647";"-46.65657493";
"42553.07187";"Velocidade média (GPS)";"5.13951228183716";"km/h";"-23.55859647";"-46.65657493";
"42554.07587";"Altitude (GPS)";"810.192504882813";"m";"-23.5585569";"-46.65657055";
"42554.07587";"Velocidade (GPS)";"14.1120002746582";"km/h";"-23.5585569";"-46.65657055";
"42554.07587";"Velocidade média (GPS)";"5.18176902427208";"km/h";"-23.5585569";"-46.65657055";
"42555.06987";"Altitude (GPS)";"806.84814453125";"m";"-23.5585457";"-46.65655125";
"42555.06987";"Velocidade (GPS)";"8.17199993133545";"km/h";"-23.5585457";"-46.65655125";
"42555.06987";"Velocidade média (GPS)";"5.19565590207957";"km/h";"-23.5585457";"-46.65655125";
"42556.07287";"Altitude (GPS)";"804.699951171875";"m";"-23.55856799";"-46.6565503";
"42556.07287";"Velocidade (GPS)";"1.36799998283386";"km/h";"-23.55856799";"-46.6565503";
"42556.07287";"Velocidade média (GPS)";"5.17781862414864";"km/h";"-23.55856799";"-46.6565503";
"42557.07587";"Altitude (GPS)";"803.695068359375";"m";"-23.55856637";"-46.65656346";
"42557.07587";"Velocidade (GPS)";"0";"km/h";"-23.55856637";"-46.65656346";
"42557.07587";"Velocidade média (GPS)";"5.15379111604895";"km/h";"-23.55856637";"-46.65656346";
"42558.07887";"Altitude (GPS)";"802.54296875";"m";"-23.55856794";"-46.65656565";
"42559.07287";"Altitude (GPS)";"802.268798828125";"m";"-23.5585683";"-46.65656706";
"42560.06887";"Altitude (GPS)";"802.271850585938";"m";"-23.55856816";"-46.65656795";
"42561.08487";"Altitude (GPS)";"801.8798828125";"m";"-23.55857028";"-46.65656591";
"42562.07487";"Altitude (GPS)";"801.7919921875";"m";"-23.55857181";"-46.65656449";
"42563.07487";"Altitude (GPS)";"801.715087890625";"m";"-23.55857238";"-46.65655862";
"42563.56787";"Altitude (GPS)";"819.799987792969";"m";"-23.5586078";"-46.656553";
"42567.07087";"Altitude (GPS)";"802.135009765625";"m";"-23.55857913";"-46.6565548";
"42568.07487";"Altitude (GPS)";"801.969970703125";"m";"-23.55857734";"-46.65655545";
"42569.07687";"Altitude (GPS)";"801.992919921875";"m";"-23.55857757";"-46.65655536";
"42570.08387";"Altitude (GPS)";"802.012084960938";"m";"-23.5585778";"-46.6565549";
"42571.07987";"Altitude (GPS)";"801.993041992188";"m";"-23.55857796";"-46.65655487";
"42572.08387";"Altitude (GPS)";"801.92529296875";"m";"-23.55857702";"-46.65655499";
"42573.07387";"Altitude (GPS)";"801.939208984375";"m";"-23.55857634";"-46.65655475";
"42574.07887";"Altitude (GPS)";"801.946533203125";"m";"-23.55857636";"-46.65655467";
"42575.07187";"Altitude (GPS)";"802.2470703125";"m";"-23.55857694";"-46.65655358";
"42576.08087";"Altitude (GPS)";"802.26513671875";"m";"-23.55857607";"-46.65655334";
"42577.08487";"Altitude (GPS)";"802.323974609375";"m";"-23.55857463";"-46.65655366";
"42578.07587";"Altitude (GPS)";"802.370483398438";"m";"-23.55857436";"-46.65655334";
"42579.07787";"Altitude (GPS)";"802.44140625";"m";"-23.55857382";"-46.65655407";
"42580.07087";"Altitude (GPS)";"802.683227539063";"m";"-23.55857212";"-46.65655502";
"42581.07787";"Altitude (GPS)";"802.73193359375";"m";"-23.55857119";"-46.65655531";
"42582.07487";"Altitude (GPS)";"803.22509765625";"m";"-23.55857282";"-46.65655635";
"42583.06887";"Altitude (GPS)";"803.155029296875";"m";"-23.55857179";"-46.65655636";
"42584.07887";"Altitude (GPS)";"803.22412109375";"m";"-23.55857077";"-46.65655666";
"42585.03087";"Altitude (GPS)";"819";"m";"-23.5585787";"-46.6565203";
"42589.07387";"Altitude (GPS)";"804.055908203125";"m";"-23.55857315";"-46.65655298";
"42590.07687";"Altitude (GPS)";"804.212768554688";"m";"-23.55857252";"-46.6565533";
"42591.07187";"Altitude (GPS)";"804.232788085938";"m";"-23.55857264";"-46.65655316";
"42592.07687";"Altitude (GPS)";"804.407958984375";"m";"-23.55857224";"-46.65655339";
"42593.08587";"Altitude (GPS)";"804.546020507813";"m";"-23.55857245";"-46.65655286";
"42594.07787";"Altitude (GPS)";"804.676025390625";"m";"-23.55857299";"-46.65655225";
"42595.07287";"Altitude (GPS)";"805.274169921875";"m";"-23.55856153";"-46.65653803";
"42595.07287";"Velocidade (GPS)";"9.03599996566773";"km/h";"-23.55856153";"-46.65653803";
"42595.07287";"Velocidade média (GPS)";"5.73424642937981";"km/h";"-23.55856153";"-46.65653803";
"42596.07787";"Altitude (GPS)";"804.4462890625";"m";"-23.5585294";"-46.65650883";
"42596.07787";"Velocidade (GPS)";"19.2960004806519";"km/h";"-23.5585294";"-46.65650883";
"42596.07787";"Velocidade média (GPS)";"5.7876497780276";"km/h";"-23.5585294";"-46.65650883";
"42597.07787";"Altitude (GPS)";"803.55322265625";"m";"-23.55849986";"-46.65647624";
"42597.07787";"Velocidade (GPS)";"17.352000617981";"km/h";"-23.55849986";"-46.65647624";
"42597.07787";"Velocidade média (GPS)";"5.83281290037746";"km/h";"-23.55849986";"-46.65647624";
"42598.06887";"Altitude (GPS)";"804.147216796875";"m";"-23.55844538";"-46.65642032";
"42598.06887";"Velocidade (GPS)";"27.7919992446899";"km/h";"-23.55844538";"-46.65642032";
"42598.06887";"Velocidade média (GPS)";"5.91742385780651";"km/h";"-23.55844538";"-46.65642032";
"42599.07387";"Altitude (GPS)";"804.463500976563";"m";"-23.55839745";"-46.65638018";
"42599.07387";"Velocidade (GPS)";"24.6960004806519";"km/h";"-23.55839745";"-46.65638018";
"42599.07387";"Velocidade média (GPS)";"5.99049976008793";"km/h";"-23.55839745";"-46.65638018";
"42600.07787";"Altitude (GPS)";"804.347412109375";"m";"-23.55833778";"-46.65634993";
"42600.07787";"Velocidade (GPS)";"25.3439998626709";"km/h";"-23.55833778";"-46.65634993";
"42600.07787";"Velocidade média (GPS)";"6.06549400217023";"km/h";"-23.55833778";"-46.65634993";
"42601.07487";"Altitude (GPS)";"807.870849609375";"m";"-23.55826499";"-46.65632988";
"42601.07487";"Velocidade (GPS)";"29.5920009613037";"km/h";"-23.55826499";"-46.65632988";
"42601.07487";"Velocidade média (GPS)";"6.15568275580263";"km/h";"-23.55826499";"-46.65632988";
"42602.07487";"Altitude (GPS)";"808.3291015625";"m";"-23.55818186";"-46.65632633";
"42602.07487";"Velocidade (GPS)";"32.3639991760254";"km/h";"-23.55818186";"-46.65632633";
"42602.07487";"Velocidade média (GPS)";"6.25603937777909";"km/h";"-23.55818186";"-46.65632633";
"42603.08487";"Altitude (GPS)";"809.186157226563";"m";"-23.55809673";"-46.65631905";
"42603.08487";"Velocidade (GPS)";"34.0199993133545";"km/h";"-23.55809673";"-46.65631905";
"42603.08487";"Velocidade média (GPS)";"6.36299298020866";"km/h";"-23.55809673";"-46.65631905";
"42604.07287";"Altitude (GPS)";"809.316162109375";"m";"-23.55801047";"-46.65631653";
"42604.07287";"Velocidade (GPS)";"34.6680004119873";"km/h";"-23.55801047";"-46.65631653";
"42604.07287";"Velocidade média (GPS)";"6.46929002323213";"km/h";"-23.55801047";"-46.65631653";
"42605.09887";"Altitude (GPS)";"809.625";"m";"-23.55792043";"-46.65632185";
"42605.09887";"Velocidade (GPS)";"34.5240005493164";"km/h";"-23.55792043";"-46.65632185";
"42605.09887";"Velocidade média (GPS)";"6.5782478184454";"km/h";"-23.55792043";"-46.65632185";
"42606.07887";"Altitude (GPS)";"809.723510742188";"m";"-23.5578377";"-46.65633764";
"42606.07887";"Velocidade (GPS)";"33.9839984893799";"km/h";"-23.5578377";"-46.65633764";
"42606.07887";"Velocidade média (GPS)";"6.67950459539042";"km/h";"-23.5578377";"-46.65633764";
"42606.52387";"Altitude (GPS)";"820.399963378906";"m";"-23.5579685";"-46.6562973";
"42610.07487";"Altitude (GPS)";"809.8544921875";"m";"-23.55757646";"-46.65658748";
"42610.07487";"Velocidade (GPS)";"35.9639991760254";"km/h";"-23.55757646";"-46.65658748";
"42610.07487";"Velocidade média (GPS)";"7.11434129092265";"km/h";"-23.55757646";"-46.65658748";
"42611.06787";"Altitude (GPS)";"808.165771484375";"m";"-23.55753389";"-46.65666009";
"42611.06787";"Velocidade (GPS)";"31.2839984893799";"km/h";"-23.55753389";"-46.65666009";
"42611.06787";"Velocidade média (GPS)";"7.20316038670992";"km/h";"-23.55753389";"-46.65666009";
"42612.07387";"Altitude (GPS)";"807.302368164063";"m";"-23.55748986";"-46.65673329";
"42612.07387";"Velocidade (GPS)";"28.152000617981";"km/h";"-23.55748986";"-46.65673329";
"42612.07387";"Velocidade média (GPS)";"7.28094512011589";"km/h";"-23.55748986";"-46.65673329";
"42613.07587";"Altitude (GPS)";"806.849609375";"m";"-23.55745708";"-46.65679242";
"42613.07587";"Velocidade (GPS)";"23.1840002059937";"km/h";"-23.55745708";"-46.65679242";
"42613.07587";"Velocidade média (GPS)";"7.33948786605071";"km/h";"-23.55745708";"-46.65679242";
"42614.07187";"Altitude (GPS)";"806.27587890625";"m";"-23.55742459";"-46.65684785";
"42614.07187";"Velocidade (GPS)";"20.052000617981";"km/h";"-23.55742459";"-46.65684785";
"42614.07187";"Velocidade média (GPS)";"7.38585570806219";"km/h";"-23.55742459";"-46.65684785";
"42615.07887";"Altitude (GPS)";"806.320556640625";"m";"-23.55739674";"-46.6568898";
"42615.07887";"Velocidade (GPS)";"15.5879997253418";"km/h";"-23.55739674";"-46.6568898";
"42615.07887";"Velocidade média (GPS)";"7.41597243862105";"km/h";"-23.55739674";"-46.6568898";
"42616.07087";"Altitude (GPS)";"804.522216796875";"m";"-23.5573676";"-46.65692769";
"42616.07087";"Velocidade (GPS)";"12.9239996910095";"km/h";"-23.5573676";"-46.65692769";
"42616.07087";"Velocidade média (GPS)";"7.43583522593512";"km/h";"-23.5573676";"-46.65692769";
"42617.08587";"Altitude (GPS)";"804.466186523438";"m";"-23.55735152";"-46.65695344";
"42617.08587";"Velocidade (GPS)";"11.0519997596741";"km/h";"-23.55735152";"-46.65695344";
"42617.08587";"Velocidade média (GPS)";"7.44912392906954";"km/h";"-23.55735152";"-46.65695344";
"42618.06987";"Altitude (GPS)";"805.39892578125";"m";"-23.55733528";"-46.65698301";
"42618.06987";"Velocidade (GPS)";"12.5640000343323";"km/h";"-23.55733528";"-46.65698301";
"42618.06987";"Velocidade média (GPS)";"7.46728228040084";"km/h";"-23.55733528";"-46.65698301";
"42619.07487";"Altitude (GPS)";"806.699951171875";"m";"-23.55732019";"-46.65701037";
"42619.07487";"Velocidade (GPS)";"13.1760003089905";"km/h";"-23.55732019";"-46.65701037";
"42619.07487";"Velocidade média (GPS)";"7.48791015370699";"km/h";"-23.55732019";"-46.65701037";
"42620.08287";"Altitude (GPS)";"807.23583984375";"m";"-23.55730125";"-46.65704123";
"42620.08287";"Velocidade (GPS)";"13.9319995880127";"km/h";"-23.55730125";"-46.65704123";
"42620.08287";"Velocidade média (GPS)";"7.51118986423193";"km/h";"-23.55730125";"-46.65704123";
"42621.08387";"Altitude (GPS)";"807.131103515625";"m";"-23.55727942";"-46.65707469";
"42621.08387";"Velocidade (GPS)";"15.6240005493164";"km/h";"-23.55727942";"-46.65707469";
"42621.08387";"Velocidade média (GPS)";"7.54016570505163";"km/h";"-23.55727942";"-46.65707469";
"42622.07687";"Altitude (GPS)";"806.002075195313";"m";"-23.55725726";"-46.65710661";
"42622.07687";"Velocidade (GPS)";"14.9400003433228";"km/h";"-23.55725726";"-46.65710661";
"42622.07687";"Velocidade média (GPS)";"7.56631888863623";"km/h";"-23.55725726";"-46.65710661";
"42623.07887";"Altitude (GPS)";"805.38427734375";"m";"-23.55723182";"-46.65713826";
"42623.07887";"Velocidade (GPS)";"15.4439998626709";"km/h";"-23.55723182";"-46.65713826";
"42623.07887";"Velocidade média (GPS)";"7.59427904827138";"km/h";"-23.55723182";"-46.65713826";
"42624.07587";"Altitude (GPS)";"805.491455078125";"m";"-23.55720849";"-46.65717081";
"42624.07587";"Velocidade (GPS)";"16.9199993133545";"km/h";"-23.55720849";"-46.65717081";
"42624.07587";"Velocidade média (GPS)";"7.62711661810194";"km/h";"-23.55720849";"-46.65717081";
"42625.09887";"Altitude (GPS)";"805.392211914063";"m";"-23.55718224";"-46.6572108";
"42625.09887";"Velocidade (GPS)";"19.152000617981";"km/h";"-23.55718224";"-46.6572108";
"42625.09887";"Velocidade média (GPS)";"7.66862201027873";"km/h";"-23.55718224";"-46.6572108";
"42626.07387";"Altitude (GPS)";"805.11328125";"m";"-23.5571539";"-46.6572537";
"42626.07387";"Velocidade (GPS)";"20.0159997940063";"km/h";"-23.5571539";"-46.6572537";
"42626.07387";"Velocidade média (GPS)";"7.7108341545028";"km/h";"-23.5571539";"-46.6572537";
"42627.07287";"Altitude (GPS)";"805.329345703125";"m";"-23.55712377";"-46.65729992";
"42627.07287";"Velocidade (GPS)";"19.6919992446899";"km/h";"-23.55712377";"-46.65729992";
"42627.07287";"Velocidade média (GPS)";"7.75268294463833";"km/h";"-23.55712377";"-46.65729992";
"42628.08187";"Altitude (GPS)";"805.312744140625";"m";"-23.55709318";"-46.65733968";
"42628.08187";"Velocidade (GPS)";"19.152000617981";"km/h";"-23.55709318";"-46.65733968";
