"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"48267.495904";"Velocidade (GPS)";"0";"km/h";"-23.63317092";"-46.68023865";
"48267.495904";"Velocidade média (GPS)";"0";"km/h";"-23.63317092";"-46.68023865";
"48267.500904";"Altitude (GPS)";"739.789306640625";"m";"-23.63317092";"-46.68023865";
"48267.500904";"Altitude (GPS)";"739.789306640625";"m";"-23.63317092";"-46.68023865";
"48267.500904";"Altitude (GPS)";"739.789306640625";"m";"-23.63317092";"-46.68023865";
"48267.500904";"Velocidade (GPS)";"0";"km/h";"-23.63317092";"-46.68023865";
"48267.500904";"Velocidade média (GPS)";"0";"km/h";"-23.63317092";"-46.68023865";
"48267.900904";"Altitude (GPS)";"739.700012207031";"m";"-23.63317092";"-46.68023865";
"48267.900904";"Velocidade (GPS)";"0";"km/h";"-23.63317092";"-46.68023865";
"48267.900904";"Velocidade média (GPS)";"0";"km/h";"-23.63317092";"-46.68023865";
"48268.490904";"Altitude (GPS)";"739.782348632813";"m";"-23.63317096";"-46.68023868";
"48268.491904";"Altitude (GPS)";"739.782348632813";"m";"-23.63317096";"-46.68023868";
"48268.491904";"Velocidade (GPS)";"0";"km/h";"-23.63317096";"-46.68023868";
"48268.491904";"Velocidade média (GPS)";"0";"km/h";"-23.63317096";"-46.68023868";
"48268.759904";"Altitude (GPS)";"739.700012207031";"m";"-23.63317096";"-46.68023868";
"48268.759904";"Velocidade (GPS)";"0";"km/h";"-23.63317096";"-46.68023868";
"48268.759904";"Velocidade média (GPS)";"0";"km/h";"-23.63317096";"-46.68023868";
"48268.891904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317096";"-46.68023868";
"48269.132904";"Valor da carga calculada do motor";"31.3725490196078";"%";"-23.63317096";"-46.68023868";
"48269.217904";"Temperatura do líquido de 
arrefecimento do motor";"89";"℃";"-23.63317096";"-46.68023868";
"48269.293904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.63317096";"-46.68023868";
"48269.367904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.63317096";"-46.68023868";
"48269.431904";"Boost calculado";"-0.40325";"bar";"-23.63317096";"-46.68023868";
"48269.431904";"Pressão absoluta do coletor de 
admissão";"61";"kPa";"-23.63317096";"-46.68023868";
"48269.491904";"Altitude (GPS)";"739.784423828125";"m";"-23.63317098";"-46.6802387";
"48269.492904";"Altitude (GPS)";"739.784423828125";"m";"-23.63317098";"-46.6802387";
"48269.492904";"Velocidade (GPS)";"0";"km/h";"-23.63317098";"-46.6802387";
"48269.492904";"Velocidade média (GPS)";"0";"km/h";"-23.63317098";"-46.6802387";
"48269.528904";"Consumo instantâneo de combustível (l/h)";"3.06575800745111";"L/h";"-23.63317098";"-46.6802387";
"48269.528904";"Potência instantânea do motor (baseado no consumo de combustível)";"13.574335306881";"hp";"-23.63317098";"-46.6802387";
"48269.528904";"RPM do motor";"1057";"rpm";"-23.63317098";"-46.6802387";
"48269.528904";"RPM do motor x1000";"1.1";"rpm";"-23.63317098";"-46.6802387";
"48269.614904";"Velocidade do veículo";"0";"km/h";"-23.63317098";"-46.6802387";
"48269.661904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317098";"-46.6802387";
"48269.771904";"Altitude (GPS)";"739.700012207031";"m";"-23.63317098";"-46.6802387";
"48269.771904";"Velocidade (GPS)";"0";"km/h";"-23.63317098";"-46.6802387";
"48269.771904";"Velocidade média (GPS)";"0";"km/h";"-23.63317098";"-46.6802387";
"48269.914904";"Valor da carga calculada do motor";"31.7647058823529";"%";"-23.63317098";"-46.6802387";
"48269.998904";"Temperatura do líquido de 
arrefecimento do motor";"88";"℃";"-23.63317098";"-46.6802387";
"48270.194904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0.78125";"%";"-23.63317098";"-46.6802387";
"48270.279904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.63317098";"-46.6802387";
"48270.333904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317098";"-46.6802387";
"48270.489904";"Altitude (GPS)";"739.801025390625";"m";"-23.63317117";"-46.68023874";
"48270.490904";"Altitude (GPS)";"739.801025390625";"m";"-23.63317117";"-46.68023874";
"48270.490904";"Velocidade (GPS)";"0";"km/h";"-23.63317117";"-46.68023874";
"48270.490904";"Velocidade média (GPS)";"0";"km/h";"-23.63317117";"-46.68023874";
"48270.580904";"Valor da carga calculada do motor";"31.7647058823529";"%";"-23.63317117";"-46.68023874";
"48270.643904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0.78125";"%";"-23.63317117";"-46.68023874";
"48270.709904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.63317117";"-46.68023874";
"48270.752904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317117";"-46.68023874";
"48270.794904";"Altitude (GPS)";"739.700012207031";"m";"-23.63317117";"-46.68023874";
"48270.794904";"Velocidade (GPS)";"0";"km/h";"-23.63317117";"-46.68023874";
"48270.794904";"Velocidade média (GPS)";"0";"km/h";"-23.63317117";"-46.68023874";
"48270.942904";"Valor da carga calculada do motor";"31.3725490196078";"%";"-23.63317117";"-46.68023874";
"48271.016904";"Temperatura do líquido de 
arrefecimento do motor";"88";"℃";"-23.63317117";"-46.68023874";
"48271.050904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0.78125";"%";"-23.63317117";"-46.68023874";
"48271.094904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.63317117";"-46.68023874";
"48271.137904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317117";"-46.68023874";
"48271.372904";"Valor da carga calculada do motor";"31.7647058823529";"%";"-23.63317117";"-46.68023874";
"48271.436904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0.78125";"%";"-23.63317117";"-46.68023874";
"48271.490904";"Altitude (GPS)";"739.78857421875";"m";"-23.63317119";"-46.68023881";
"48271.492904";"Altitude (GPS)";"739.78857421875";"m";"-23.63317119";"-46.68023881";
"48271.492904";"Velocidade (GPS)";"0";"km/h";"-23.63317119";"-46.68023881";
"48271.492904";"Velocidade média (GPS)";"0";"km/h";"-23.63317119";"-46.68023881";
"48271.499904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.63317119";"-46.68023881";
"48271.572904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317119";"-46.68023881";
"48271.786904";"Valor da carga calculada do motor";"31.3725490196078";"%";"-23.63317119";"-46.68023881";
"48271.834904";"Velocidade (GPS)";"0";"km/h";"-23.63317119";"-46.68023881";
"48271.834904";"Velocidade média (GPS)";"0";"km/h";"-23.63317119";"-46.68023881";
"48271.835904";"Altitude (GPS)";"739.700012207031";"m";"-23.63317119";"-46.68023881";
"48271.840904";"Temperatura do líquido de 
arrefecimento do motor";"88";"℃";"-23.63317119";"-46.68023881";
"48271.903904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.63317119";"-46.68023881";
"48271.957904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.63317119";"-46.68023881";
"48272.021904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317119";"-46.68023881";
"48272.278904";"Valor da carga calculada do motor";"31.3725490196078";"%";"-23.63317119";"-46.68023881";
"48272.323904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.63317119";"-46.68023881";
"48272.387904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.63317119";"-46.68023881";
"48272.462904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317119";"-46.68023881";
"48272.497904";"Altitude (GPS)";"739.78076171875";"m";"-23.63317112";"-46.68023884";
"48272.499904";"Altitude (GPS)";"739.78076171875";"m";"-23.63317112";"-46.68023884";
"48272.499904";"Velocidade (GPS)";"0";"km/h";"-23.63317112";"-46.68023884";
"48272.499904";"Velocidade média (GPS)";"0";"km/h";"-23.63317112";"-46.68023884";
"48272.648904";"Altitude (GPS)";"738.700012207031";"m";"-23.6330674";"-46.6803597";
"48272.649904";"Velocidade (GPS)";"0";"km/h";"-23.6330674";"-46.6803597";
"48272.649904";"Velocidade média (GPS)";"0";"km/h";"-23.6330674";"-46.6803597";
"48272.650904";"Altitude (GPS)";"738.700012207031";"m";"-23.6330674";"-46.6803597";
"48272.650904";"Altitude (GPS)";"738.700012207031";"m";"-23.6330674";"-46.6803597";
"48272.650904";"Velocidade (GPS)";"0";"km/h";"-23.6330674";"-46.6803597";
"48272.650904";"Velocidade média (GPS)";"0";"km/h";"-23.6330674";"-46.6803597";
"48272.756904";"Valor da carga calculada do motor";"31.7647058823529";"%";"-23.6330674";"-46.6803597";
"48272.815904";"Velocidade (GPS)";"0";"km/h";"-23.6330674";"-46.6803597";
"48272.815904";"Velocidade média (GPS)";"0";"km/h";"-23.6330674";"-46.6803597";
"48272.816904";"Altitude (GPS)";"739.700012207031";"m";"-23.6330674";"-46.6803597";
"48272.831904";"Temperatura do líquido de 
arrefecimento do motor";"88";"℃";"-23.6330674";"-46.6803597";
"48272.864904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.6330674";"-46.6803597";
"48272.907904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.6330674";"-46.6803597";
"48272.950904";"Voltagem do modulo OBD";"14.1";"V";"-23.6330674";"-46.6803597";
"48273.151904";"Valor da carga calculada do motor";"31.3725490196078";"%";"-23.6330674";"-46.6803597";
"48273.185904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.6330674";"-46.6803597";
"48273.228904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.6330674";"-46.6803597";
"48273.271904";"Voltagem do modulo OBD";"14.1";"V";"-23.6330674";"-46.6803597";
"48273.486904";"Valor da carga calculada do motor";"31.3725490196078";"%";"-23.6330674";"-46.6803597";
"48273.522904";"Altitude (GPS)";"739.647338867188";"m";"-23.63317002";"-46.68023938";
"48273.522904";"Altitude (GPS)";"739.647338867188";"m";"-23.63317002";"-46.68023938";
"48273.522904";"Velocidade (GPS)";"0";"km/h";"-23.63317002";"-46.68023938";
"48273.522904";"Velocidade média (GPS)";"0";"km/h";"-23.63317002";"-46.68023938";
"48273.560904";"Temperatura do líquido de 
arrefecimento do motor";"88";"℃";"-23.63317002";"-46.68023938";
"48273.592904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.63317002";"-46.68023938";
"48273.645904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.63317002";"-46.68023938";
"48273.700904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317002";"-46.68023938";
"48273.816904";"Altitude (GPS)";"739.700012207031";"m";"-23.63317002";"-46.68023938";
"48273.816904";"Velocidade (GPS)";"0";"km/h";"-23.63317002";"-46.68023938";
"48273.816904";"Velocidade média (GPS)";"0";"km/h";"-23.63317002";"-46.68023938";
"48273.903904";"Valor da carga calculada do motor";"31.7647058823529";"%";"-23.63317002";"-46.68023938";
"48273.958904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.63317002";"-46.68023938";
"48273.992904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.63317002";"-46.68023938";
"48274.072904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317002";"-46.68023938";
"48274.282904";"Valor da carga calculada do motor";"31.3725490196078";"%";"-23.63317002";"-46.68023938";
"48274.334904";"Temperatura do líquido de 
arrefecimento do motor";"88";"℃";"-23.63317002";"-46.68023938";
"48274.366904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.63317002";"-46.68023938";
"48274.410904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.63317002";"-46.68023938";
"48274.453904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317002";"-46.68023938";
"48274.495904";"Altitude (GPS)";"739.64501953125";"m";"-23.63316975";"-46.68023954";
"48274.496904";"Altitude (GPS)";"739.64501953125";"m";"-23.63316975";"-46.68023954";
"48274.496904";"Velocidade (GPS)";"0";"km/h";"-23.63316975";"-46.68023954";
"48274.496904";"Velocidade média (GPS)";"0";"km/h";"-23.63316975";"-46.68023954";
"48274.643904";"Valor da carga calculada do motor";"31.3725490196078";"%";"-23.63316975";"-46.68023954";
"48274.718904";"Atuador comandado da borboleta de admissão";"4";"%";"-23.63316975";"-46.68023954";
"48274.834904";"Altitude (GPS)";"739.700012207031";"m";"-23.63316975";"-46.68023954";
"48274.834904";"Velocidade (GPS)";"0";"km/h";"-23.63316975";"-46.68023954";
"48274.834904";"Velocidade média (GPS)";"0";"km/h";"-23.63316975";"-46.68023954";
"48274.869904";"Evap system Vapor pressure";"12805";"Pa";"-23.63316975";"-46.68023954";
"48274.948904";"Long term secondary oxygen sensor trim Bank 1";"0";"%";"-23.63316975";"-46.68023954";
"48275.012904";"Vida útil remanescente da bateria híbrida";"25";"%";"-23.63316975";"-46.68023954";
"48275.077904";"Temperatura do líquido de 
arrefecimento do motor (A)";"87";"℃";"-23.63316975";"-46.68023954";
"48275.077904";"Temperatura do líquido de 
arrefecimento do motor (B)";"-40";"℃";"-23.63316975";"-46.68023954";
"48275.160904";"Diesel Particulate Filter Bank 1 Delta Pressure";"-25.11";"kPa";"-23.63316975";"-46.68023954";
"48275.160904";"Diesel Particulate Filter Bank 1 Outlet Pressure";"0";"kPa";"-23.63316975";"-46.68023954";
"48275.275904";"Leitura do odômetro do veículo";"21110.5";"km";"-23.63316975";"-46.68023954";
"48275.367904";"Contador de MI contínuo cumulativo";"0";"Hours";"-23.63316975";"-46.68023954";
"48275.431904";"Atuador comandado da borboleta de admissão";"4";"%";"-23.63316975";"-46.68023954";
"48275.485904";"Altitude (GPS)";"739.642456054688";"m";"-23.63316969";"-46.6802396";
"48275.486904";"Altitude (GPS)";"739.642456054688";"m";"-23.63316969";"-46.6802396";
"48275.486904";"Velocidade (GPS)";"0";"km/h";"-23.63316969";"-46.6802396";
"48275.486904";"Velocidade média (GPS)";"0";"km/h";"-23.63316969";"-46.6802396";
"48275.568904";"Evap system Vapor pressure";"12805";"Pa";"-23.63316969";"-46.6802396";
"48275.633904";"Long term secondary oxygen sensor trim Bank 1";"0";"%";"-23.63316969";"-46.6802396";
"48275.707904";"Vida útil remanescente da bateria híbrida";"25";"%";"-23.63316969";"-46.6802396";
"48275.770904";"Temperatura do líquido de 
arrefecimento do motor (A)";"87";"℃";"-23.63316969";"-46.6802396";
"48275.770904";"Temperatura do líquido de 
arrefecimento do motor (B)";"-40";"℃";"-23.63316969";"-46.6802396";
"48275.844904";"Diesel Particulate Filter Bank 1 Delta Pressure";"-25.11";"kPa";"-23.63316969";"-46.6802396";
"48275.844904";"Diesel Particulate Filter Bank 1 Outlet Pressure";"0";"kPa";"-23.63316969";"-46.6802396";
"48275.847904";"Altitude (GPS)";"739.799987792969";"m";"-23.63316969";"-46.6802396";
"48275.847904";"Velocidade (GPS)";"0";"km/h";"-23.63316969";"-46.6802396";
"48275.847904";"Velocidade média (GPS)";"0";"km/h";"-23.63316969";"-46.6802396";
"48275.930904";"Leitura do odômetro do veículo";"21110.5";"km";"-23.63316969";"-46.6802396";
"48276.019904";"Contador de MI contínuo cumulativo";"0";"Hours";"-23.63316969";"-46.6802396";
"48276.063904";"Atuador comandado da borboleta de admissão";"4";"%";"-23.63316969";"-46.6802396";
"48276.182904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.63316969";"-46.6802396";
"48276.268904";"Temperatura do líquido de 
arrefecimento do motor";"87";"℃";"-23.63316969";"-46.6802396";
"48276.345904";"Valor da carga calculada do motor";"31.7647058823529";"%";"-23.63316969";"-46.6802396";
"48276.496904";"Altitude (GPS)";"739.654296875";"m";"-23.63317002";"-46.68023957";
"48276.498904";"Velocidade (GPS)";"0";"km/h";"-23.63317002";"-46.68023957";
"48276.498904";"Velocidade média (GPS)";"0";"km/h";"-23.63317002";"-46.68023957";
"48276.499904";"Altitude (GPS)";"739.654296875";"m";"-23.63317002";"-46.68023957";
"48276.614904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317002";"-46.68023957";
"48276.667904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.63317002";"-46.68023957";
"48276.751904";"Valor da carga calculada do motor";"31.7647058823529";"%";"-23.63317002";"-46.68023957";
"48276.845904";"Altitude (GPS)";"739.799987792969";"m";"-23.63317002";"-46.68023957";
"48276.845904";"Velocidade (GPS)";"0";"km/h";"-23.63317002";"-46.68023957";
"48276.845904";"Velocidade média (GPS)";"0";"km/h";"-23.63317002";"-46.68023957";
"48276.992904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317002";"-46.68023957";
"48277.023904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.63317002";"-46.68023957";
"48277.116904";"Temperatura do líquido de 
arrefecimento do motor";"87";"℃";"-23.63317002";"-46.68023957";
"48277.179904";"Valor da carga calculada do motor";"31.7647058823529";"%";"-23.63317002";"-46.68023957";
"48277.483904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317002";"-46.68023957";
"48277.491904";"Altitude (GPS)";"739.65087890625";"m";"-23.63317014";"-46.68023958";
"48277.493904";"Altitude (GPS)";"739.65087890625";"m";"-23.63317014";"-46.68023958";
"48277.493904";"Velocidade (GPS)";"0";"km/h";"-23.63317014";"-46.68023958";
"48277.493904";"Velocidade média (GPS)";"0";"km/h";"-23.63317014";"-46.68023958";
"48277.548904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.63317014";"-46.68023958";
"48277.770904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317014";"-46.68023958";
"48277.910904";"Altitude (GPS)";"739.799987792969";"m";"-23.63317014";"-46.68023958";
"48277.910904";"Velocidade (GPS)";"0";"km/h";"-23.63317014";"-46.68023958";
"48277.910904";"Velocidade média (GPS)";"0";"km/h";"-23.63317014";"-46.68023958";
"48277.983904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317014";"-46.68023958";
"48278.153904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317014";"-46.68023958";
"48278.314904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317014";"-46.68023958";
"48278.494904";"Altitude (GPS)";"739.651123046875";"m";"-23.63317022";"-46.6802396";
"48278.496904";"Altitude (GPS)";"739.651123046875";"m";"-23.63317022";"-46.6802396";
"48278.496904";"Velocidade (GPS)";"0";"km/h";"-23.63317022";"-46.6802396";
"48278.496904";"Velocidade média (GPS)";"0";"km/h";"-23.63317022";"-46.6802396";
"48278.497904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317022";"-46.6802396";
"48278.671904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317022";"-46.6802396";
"48278.852904";"Voltagem do modulo OBD";"14.1";"V";"-23.63317022";"-46.6802396";
"48278.926904";"Altitude (GPS)";"739.799987792969";"m";"-23.63317022";"-46.6802396";
"48278.926904";"Velocidade (GPS)";"0";"km/h";"-23.63317022";"-46.6802396";
"48278.926904";"Velocidade média (GPS)";"0";"km/h";"-23.63317022";"-46.6802396";
"48279.195904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.63317022";"-46.6802396";
"48279.341904";"Ajuste de combustível % a curto 
prazo - Banco 1";"-0.78125";"%";"-23.63317022";"-46.6802396";
"48279.406904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.63317022";"-46.6802396";
"48279.470904";"Sensor de oxigênio 2 Banco 1 Voltagem";"0.56";"V";"-23.63317022";"-46.6802396";
"48279.490904";"Altitude (GPS)";"739.65185546875";"m";"-23.63317025";"-46.68023963";
"48279.492904";"Altitude (GPS)";"739.65185546875";"m";"-23.63317025";"-46.68023963";
"48279.492904";"Velocidade (GPS)";"0";"km/h";"-23.63317025";"-46.68023963";
"48279.492904";"Velocidade média (GPS)";"0";"km/h";"-23.63317025";"-46.68023963";
"48279.610904";"Espaço livre no tanque de combustível";"29.5";"L";"-23.63317025";"-46.68023963";
"48279.610904";"Nível de combustível (%)";"41";"%";"-23.63317025";"-46.68023963";
"48279.610904";"Nível de combustível (V)";"20.5";"L";"-23.63317025";"-46.68023963";
"48279.675904";"Boost calculado";"-0.40325";"bar";"-23.63317025";"-46.68023963";
"48279.675904";"Pressão absoluta do coletor de 
admissão";"61";"kPa";"-23.63317025";"-46.68023963";
"48279.739904";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"0.01171875";"mA";"-23.63317025";"-46.68023963";
"48279.739904";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.01016";"";"-23.63317025";"-46.68023963";
"48279.877904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.63317025";"-46.68023963";
"48279.897904";"Altitude (GPS)";"739.700012207031";"m";"-23.63317025";"-46.68023963";
"48279.897904";"Velocidade (GPS)";"0";"km/h";"-23.63317025";"-46.68023963";
"48279.897904";"Velocidade média (GPS)";"0";"km/h";"-23.63317025";"-46.68023963";
"48279.918904";"Altitude (GPS)";"738.700012207031";"m";"-23.633134";"-46.6802712";
"48279.918904";"Altitude (GPS)";"738.700012207031";"m";"-23.633134";"-46.6802712";
"48279.918904";"Altitude (GPS)";"738.700012207031";"m";"-23.633134";"-46.6802712";
"48279.918904";"Velocidade (GPS)";"0";"km/h";"-23.633134";"-46.6802712";
"48279.918904";"Velocidade (GPS)";"0";"km/h";"-23.633134";"-46.6802712";
"48279.918904";"Velocidade média (GPS)";"0";"km/h";"-23.633134";"-46.6802712";
"48279.918904";"Velocidade média (GPS)";"0";"km/h";"-23.633134";"-46.6802712";
"48280.004904";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-23.633134";"-46.6802712";
"48280.079904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.633134";"-46.6802712";
"48280.164904";"Sensor de oxigênio 2 Banco 1 Voltagem";"0.56";"V";"-23.633134";"-46.6802712";
"48280.292904";"Ajuste de combustível % a curto 
prazo - Banco 1";"-0.78125";"%";"-23.633134";"-46.6802712";
"48280.397904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.633134";"-46.6802712";
"48280.481904";"Sensor de oxigênio 2 Banco 1 Voltagem";"0.54";"V";"-23.633134";"-46.6802712";
"48280.494904";"Altitude (GPS)";"739.625732421875";"m";"-23.63316989";"-46.68023978";
"48280.496904";"Altitude (GPS)";"739.625732421875";"m";"-23.63316989";"-46.68023978";
"48280.496904";"Velocidade (GPS)";"0";"km/h";"-23.63316989";"-46.68023978";
"48280.496904";"Velocidade média (GPS)";"0";"km/h";"-23.63316989";"-46.68023978";
"48280.611904";"Espaço livre no tanque de combustível";"28.5";"L";"-23.63316989";"-46.68023978";
"48280.611904";"Nível de combustível (%)";"43";"%";"-23.63316989";"-46.68023978";
"48280.611904";"Nível de combustível (V)";"21.5";"L";"-23.63316989";"-46.68023978";
"48280.674904";"Boost calculado";"-0.40325";"bar";"-23.63316989";"-46.68023978";
"48280.674904";"Pressão absoluta do coletor de 
admissão";"61";"kPa";"-23.63316989";"-46.68023978";
"48280.748904";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"-0.01171875";"mA";"-23.63316989";"-46.68023978";
"48280.748904";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0020775";"";"-23.63316989";"-46.68023978";
"48280.822904";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"-23.63316989";"-46.68023978";
"48280.822904";"Posição da borboleta de admissão";"13.7254901960784";"%";"-23.63316989";"-46.68023978";
"48280.896904";"Altitude (GPS)";"739.700012207031";"m";"-23.63316989";"-46.68023978";
"48280.896904";"Velocidade (GPS)";"0";"km/h";"-23.63316989";"-46.68023978";
"48280.896904";"Velocidade média (GPS)";"0";"km/h";"-23.63316989";"-46.68023978";
"48280.906904";"Combustível usado";"0.00957829258487012";"L";"-23.63316989";"-46.68023978";
"48280.906904";"Combustível usado (total)";"0.266309302980881";"L";"-23.63316989";"-46.68023978";
"48280.906904";"Consumo instantâneo de combustível (l/h)";"3.03335231823036";"L/h";"-23.63316989";"-46.68023978";
"48280.906904";"Potência instantânea do motor (baseado no consumo de combustível)";"13.4308518061403";"hp";"-23.63316989";"-46.68023978";
"48280.906904";"Preço do combustível usado";"0.00967407551071882";"R$";"-23.63316989";"-46.68023978";
"48280.906904";"Preço do combustível usado (total)";"0.26";"R$";"-23.63316989";"-46.68023978";
"48280.906904";"RPM do motor";"1048";"rpm";"-23.63316989";"-46.68023978";
"48280.906904";"RPM do motor x1000";"1";"rpm";"-23.63316989";"-46.68023978";
"48280.982904";"Distância percorrida";"0";"km";"-23.63316989";"-46.68023978";
"48280.982904";"Distância percorrida (total)";"6.889705471";"km";"-23.63316989";"-46.68023978";
"48280.982904";"Velocidade do veículo";"0";"km/h";"-23.63316989";"-46.68023978";
"48281.062904";"Ajuste de combustível % a curto 
prazo - Banco 1";"-0.78125";"%";"-23.63316989";"-46.68023978";
"48281.095904";"Ajuste de combustível % a longo 
prazo - Banco 1";"-3.125";"%";"-23.63316989";"-46.68023978";
"48281.169904";"Sensor de oxigênio 2 Banco 1 Voltagem";"0.5";"V";"-23.63316989";"-46.68023978";
"48281.286904";"Espaço livre no tanque de combustível";"28.5";"L";"-23.63316989";"-46.68023978";
"48281.286904";"Nível de combustível (%)";"43";"%";"-23.63316989";"-46.68023978";
"48281.286904";"Nível de combustível (V)";"21.5";"L";"-23.63316989";"-46.68023978";
"48281.350904";"Boost calculado";"-0.40325";"bar";"-23.63316989";"-46.68023978";
"48281.350904";"Pressão absoluta do coletor de 
admissão";"61";"kPa";"-23.63316989";"-46.68023978";
"48281.423904";"Sensor de oxigênio 1 Banda Larga Corrente (mA)";"0";"mA";"-23.63316989";"-46.68023978";
"48281.423904";"Sensor de oxigênio 1 Banda Larga Relação de equivalência";"1.0057375";"";"-23.63316989";"-46.68023978";
"48281.497904";"Altitude (GPS)";"739.623046875";"m";"-23.63316981";"-46.68023983";
"48281.498904";"Velocidade (GPS)";"0";"km/h";"-23.63316981";"-46.68023983";
"48281.498904";"Velocidade média (GPS)";"0";"km/h";"-23.63316981";"-46.68023983";
"48281.499904";"Altitude (GPS)";"739.623046875";"m";"-23.63316981";"-46.68023983";
"48281.506904";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"-23.63316981";"-46.68023983";
"48281.506904";"Posição da borboleta de admissão";"13.7254901960784";"%";"-23.63316981";"-46.68023983";
"48281.647904";"Combustível usado";"0.0102036210344363";"L";"-23.63316981";"-46.68023983";
"48281.647904";"Combustível usado (total)";"0.266934631430447";"L";"-23.63316981";"-46.68023983";
"48281.647904";"Consumo instantâneo de combustível (l/h)";"3.03673301852195";"L/h";"-23.63316981";"-46.68023983";
"48281.647904";"Consumo médio de combustível (l/100km) (total)";"3.87439829690867";"L/100km";"-23.63316981";"-46.68023983";
"48281.647904";"Distância para esvaziar";"554.92487742302";"km";"-23.63316981";"-46.68023983";
"48281.647904";"Potência instantânea do motor (baseado no consumo de combustível)";"13.4458206194708";"hp";"-23.63316981";"-46.68023983";
"48281.647904";"Preço do combustível usado";"0.0103056572447807";"R$";"-23.63316981";"-46.68023983";
"48281.647904";"Preço do combustível usado (total)";"0.26";"R$";"-23.63316981";"-46.68023983";
"48281.647904";"RPM do motor";"1053";"rpm";"-23.63316981";"-46.68023983";
"48281.647904";"RPM do motor x1000";"1.1";"rpm";"-23.63316981";"-46.68023983";
"48281.650904";"Altitude (GPS)";"739.700012207031";"m";"-23.63316981";"-46.68023983";
"48281.650904";"Velocidade (GPS)";"0";"km/h";"-23.63316981";"-46.68023983";
